,Mode,,Frequency,,Isotopologue
MODE,17,FREQUENCY=,49.52779,(CM**-1),QDHHH
MODE,18,FREQUENCY=,52.80389,(CM**-1),QDHHH
MODE,19,FREQUENCY=,54.04511,(CM**-1),QDHHH
MODE,20,FREQUENCY=,56.06685,(CM**-1),QDHHH
MODE,21,FREQUENCY=,60.47446,(CM**-1),QDHHH
MODE,22,FREQUENCY=,63.12666,(CM**-1),QDHHH
MODE,23,FREQUENCY=,69.42976,(CM**-1),QDHHH
MODE,24,FREQUENCY=,76.41112,(CM**-1),QDHHH
MODE,25,FREQUENCY=,81.39332,(CM**-1),QDHHH
MODE,26,FREQUENCY=,84.32301,(CM**-1),QDHHH
MODE,27,FREQUENCY=,89.26347,(CM**-1),QDHHH
MODE,28,FREQUENCY=,99.00244,(CM**-1),QDHHH
MODE,29,FREQUENCY=,109.76205,(CM**-1),QDHHH
MODE,30,FREQUENCY=,110.51476,(CM**-1),QDHHH
MODE,31,FREQUENCY=,115.60698,(CM**-1),QDHHH
MODE,32,FREQUENCY=,124.72329,(CM**-1),QDHHH
MODE,33,FREQUENCY=,128.04534,(CM**-1),QDHHH
MODE,34,FREQUENCY=,134.67636,(CM**-1),QDHHH
MODE,35,FREQUENCY=,138.48307,(CM**-1),QDHHH
MODE,36,FREQUENCY=,140.52974,(CM**-1),QDHHH
MODE,37,FREQUENCY=,141.81703,(CM**-1),QDHHH
MODE,38,FREQUENCY=,147.42237,(CM**-1),QDHHH
MODE,39,FREQUENCY=,155.55704,(CM**-1),QDHHH
MODE,40,FREQUENCY=,156.8428,(CM**-1),QDHHH
MODE,41,FREQUENCY=,163.09778,(CM**-1),QDHHH
MODE,42,FREQUENCY=,166.91713,(CM**-1),QDHHH
MODE,43,FREQUENCY=,170.52414,(CM**-1),QDHHH
MODE,44,FREQUENCY=,172.2898,(CM**-1),QDHHH
MODE,45,FREQUENCY=,178.06586,(CM**-1),QDHHH
MODE,46,FREQUENCY=,189.57234,(CM**-1),QDHHH
MODE,47,FREQUENCY=,196.28979,(CM**-1),QDHHH
MODE,48,FREQUENCY=,206.46959,(CM**-1),QDHHH
MODE,49,FREQUENCY=,212.71568,(CM**-1),QDHHH
MODE,50,FREQUENCY=,218.21269,(CM**-1),QDHHH
MODE,51,FREQUENCY=,235.18557,(CM**-1),QDHHH
MODE,52,FREQUENCY=,245.8465,(CM**-1),QDHHH
MODE,53,FREQUENCY=,275.93099,(CM**-1),QDHHH
MODE,54,FREQUENCY=,277.67976,(CM**-1),QDHHH
MODE,55,FREQUENCY=,282.82732,(CM**-1),QDHHH
MODE,56,FREQUENCY=,294.81823,(CM**-1),QDHHH
MODE,57,FREQUENCY=,315.77247,(CM**-1),QDHHH
MODE,58,FREQUENCY=,320.49305,(CM**-1),QDHHH
MODE,59,FREQUENCY=,328.23466,(CM**-1),QDHHH
MODE,60,FREQUENCY=,341.98285,(CM**-1),QDHHH
MODE,61,FREQUENCY=,356.5428,(CM**-1),QDHHH
MODE,62,FREQUENCY=,360.79914,(CM**-1),QDHHH
MODE,63,FREQUENCY=,373.40267,(CM**-1),QDHHH
MODE,64,FREQUENCY=,378.89359,(CM**-1),QDHHH
MODE,65,FREQUENCY=,396.77847,(CM**-1),QDHHH
MODE,66,FREQUENCY=,452.65454,(CM**-1),QDHHH
MODE,67,FREQUENCY=,457.2767,(CM**-1),QDHHH
MODE,68,FREQUENCY=,486.48027,(CM**-1),QDHHH
MODE,69,FREQUENCY=,517.93393,(CM**-1),QDHHH
MODE,70,FREQUENCY=,528.66288,(CM**-1),QDHHH
MODE,71,FREQUENCY=,531.62273,(CM**-1),QDHHH
MODE,72,FREQUENCY=,539.9909,(CM**-1),QDHHH
MODE,73,FREQUENCY=,556.42222,(CM**-1),QDHHH
MODE,74,FREQUENCY=,576.277,(CM**-1),QDHHH
MODE,75,FREQUENCY=,589.93204,(CM**-1),QDHHH
MODE,76,FREQUENCY=,597.43329,(CM**-1),QDHHH
MODE,77,FREQUENCY=,609.65118,(CM**-1),QDHHH
MODE,78,FREQUENCY=,612.85184,(CM**-1),QDHHH
MODE,79,FREQUENCY=,615.39659,(CM**-1),QDHHH
MODE,80,FREQUENCY=,629.75288,(CM**-1),QDHHH
MODE,81,FREQUENCY=,633.35888,(CM**-1),QDHHH
MODE,82,FREQUENCY=,644.35868,(CM**-1),QDHHH
MODE,83,FREQUENCY=,647.85817,(CM**-1),QDHHH
MODE,84,FREQUENCY=,662.18956,(CM**-1),QDHHH
MODE,85,FREQUENCY=,663.22693,(CM**-1),QDHHH
MODE,86,FREQUENCY=,664.11869,(CM**-1),QDHHH
MODE,87,FREQUENCY=,677.18051,(CM**-1),QDHHH
MODE,88,FREQUENCY=,681.14396,(CM**-1),QDHHH
MODE,89,FREQUENCY=,683.85404,(CM**-1),QDHHH
MODE,90,FREQUENCY=,728.59888,(CM**-1),QDHHH
MODE,91,FREQUENCY=,735.77161,(CM**-1),QDHHH
MODE,92,FREQUENCY=,737.66059,(CM**-1),QDHHH
MODE,93,FREQUENCY=,803.58616,(CM**-1),QDHHH
MODE,94,FREQUENCY=,836.47169,(CM**-1),QDHHH
MODE,95,FREQUENCY=,880.46982,(CM**-1),QDHHH
MODE,96,FREQUENCY=,922.52062,(CM**-1),QDHHH
MODE,97,FREQUENCY=,938.29386,(CM**-1),QDHHH
MODE,98,FREQUENCY=,939.39612,(CM**-1),QDHHH
MODE,99,FREQUENCY=,943.49139,(CM**-1),QDHHH
MODE,100,FREQUENCY=,944.25378,(CM**-1),QDHHH
MODE,101,FREQUENCY=,954.65275,(CM**-1),QDHHH
MODE,102,FREQUENCY=,998.67539,(CM**-1),QDHHH
MODE,103,FREQUENCY=,1010.04322,(CM**-1),QDHHH
MODE,104,FREQUENCY=,1011.42458,(CM**-1),QDHHH
MODE,105,FREQUENCY=,1014.73302,(CM**-1),QDHHH
MODE,106,FREQUENCY=,1017.1587,(CM**-1),QDHHH
MODE,107,FREQUENCY=,1024.64091,(CM**-1),QDHHH
MODE,108,FREQUENCY=,1026.49275,(CM**-1),QDHHH
MODE,109,FREQUENCY=,1037.10686,(CM**-1),QDHHH
MODE,110,FREQUENCY=,1043.08461,(CM**-1),QDHHH
MODE,111,FREQUENCY=,1058.65116,(CM**-1),QDHHH
MODE,112,FREQUENCY=,1065.33349,(CM**-1),QDHHH
MODE,113,FREQUENCY=,1067.95717,(CM**-1),QDHHH
MODE,114,FREQUENCY=,1070.34607,(CM**-1),QDHHH
MODE,115,FREQUENCY=,1071.13213,(CM**-1),QDHHH
MODE,116,FREQUENCY=,1072.66976,(CM**-1),QDHHH
MODE,117,FREQUENCY=,1085.33511,(CM**-1),QDHHH
MODE,118,FREQUENCY=,1092.76962,(CM**-1),QDHHH
MODE,119,FREQUENCY=,1095.65339,(CM**-1),QDHHH
MODE,120,FREQUENCY=,1154.15178,(CM**-1),QDHHH
MODE,121,FREQUENCY=,1163.96604,(CM**-1),QDHHH
MODE,122,FREQUENCY=,1169.76575,(CM**-1),QDHHH
MODE,123,FREQUENCY=,1183.18861,(CM**-1),QDHHH
MODE,124,FREQUENCY=,1215.47387,(CM**-1),QDHHH
MODE,125,FREQUENCY=,1255.29321,(CM**-1),QDHHH
MODE,126,FREQUENCY=,1257.2728,(CM**-1),QDHHH
MODE,127,FREQUENCY=,1260.6265,(CM**-1),QDHHH
MODE,128,FREQUENCY=,1298.50572,(CM**-1),QDHHH
MODE,129,FREQUENCY=,1299.50212,(CM**-1),QDHHH
MODE,130,FREQUENCY=,1315.21182,(CM**-1),QDHHH
MODE,131,FREQUENCY=,1348.77468,(CM**-1),QDHHH
MODE,132,FREQUENCY=,1350.4632,(CM**-1),QDHHH
MODE,133,FREQUENCY=,1370.04758,(CM**-1),QDHHH
MODE,134,FREQUENCY=,1381.30839,(CM**-1),QDHHH
MODE,135,FREQUENCY=,1389.56614,(CM**-1),QDHHH
MODE,136,FREQUENCY=,1399.95445,(CM**-1),QDHHH
MODE,137,FREQUENCY=,1421.16404,(CM**-1),QDHHH
MODE,138,FREQUENCY=,1428.4647,(CM**-1),QDHHH
MODE,139,FREQUENCY=,1430.00693,(CM**-1),QDHHH
MODE,140,FREQUENCY=,1433.45536,(CM**-1),QDHHH
MODE,141,FREQUENCY=,1443.51477,(CM**-1),QDHHH
MODE,142,FREQUENCY=,1471.2211,(CM**-1),QDHHH
MODE,143,FREQUENCY=,1476.13301,(CM**-1),QDHHH
MODE,144,FREQUENCY=,1477.43183,(CM**-1),QDHHH
MODE,145,FREQUENCY=,1478.68111,(CM**-1),QDHHH
MODE,146,FREQUENCY=,1479.97168,(CM**-1),QDHHH
MODE,147,FREQUENCY=,1482.15953,(CM**-1),QDHHH
MODE,148,FREQUENCY=,1483.31348,(CM**-1),QDHHH
MODE,149,FREQUENCY=,1487.57751,(CM**-1),QDHHH
MODE,150,FREQUENCY=,1488.63735,(CM**-1),QDHHH
MODE,151,FREQUENCY=,1489.44109,(CM**-1),QDHHH
MODE,152,FREQUENCY=,1489.95026,(CM**-1),QDHHH
MODE,153,FREQUENCY=,1491.25159,(CM**-1),QDHHH
MODE,154,FREQUENCY=,1503.95082,(CM**-1),QDHHH
MODE,155,FREQUENCY=,1511.66233,(CM**-1),QDHHH
MODE,156,FREQUENCY=,1512.37538,(CM**-1),QDHHH
MODE,157,FREQUENCY=,1542.07103,(CM**-1),QDHHH
MODE,158,FREQUENCY=,1543.23613,(CM**-1),QDHHH
MODE,159,FREQUENCY=,1594.25199,(CM**-1),QDHHH
MODE,160,FREQUENCY=,1616.20507,(CM**-1),QDHHH
MODE,161,FREQUENCY=,1617.40994,(CM**-1),QDHHH
MODE,162,FREQUENCY=,1623.82394,(CM**-1),QDHHH
MODE,163,FREQUENCY=,1650.17806,(CM**-1),QDHHH
MODE,164,FREQUENCY=,1720.77964,(CM**-1),QDHHH
MODE,165,FREQUENCY=,1724.66565,(CM**-1),QDHHH
MODE,166,FREQUENCY=,2315.73619,(CM**-1),QDHHH
MODE,167,FREQUENCY=,3056.12769,(CM**-1),QDHHH
MODE,168,FREQUENCY=,3060.0521,(CM**-1),QDHHH
MODE,169,FREQUENCY=,3060.41279,(CM**-1),QDHHH
MODE,170,FREQUENCY=,3064.3963,(CM**-1),QDHHH
MODE,171,FREQUENCY=,3064.63429,(CM**-1),QDHHH
MODE,172,FREQUENCY=,3065.70427,(CM**-1),QDHHH
MODE,173,FREQUENCY=,3123.81817,(CM**-1),QDHHH
MODE,174,FREQUENCY=,3128.13821,(CM**-1),QDHHH
MODE,175,FREQUENCY=,3134.72234,(CM**-1),QDHHH
MODE,176,FREQUENCY=,3136.619,(CM**-1),QDHHH
MODE,177,FREQUENCY=,3140.43415,(CM**-1),QDHHH
MODE,178,FREQUENCY=,3140.88364,(CM**-1),QDHHH
MODE,179,FREQUENCY=,3142.27371,(CM**-1),QDHHH
MODE,180,FREQUENCY=,3148.08917,(CM**-1),QDHHH
MODE,181,FREQUENCY=,3158.90706,(CM**-1),QDHHH
MODE,182,FREQUENCY=,3169.73798,(CM**-1),QDHHH
MODE,183,FREQUENCY=,3175.31024,(CM**-1),QDHHH
MODE,184,FREQUENCY=,3175.44832,(CM**-1),QDHHH
MODE,185,FREQUENCY=,3178.80359,(CM**-1),QDHHH
MODE,186,FREQUENCY=,3203.62832,(CM**-1),QDHHH
MODE,187,FREQUENCY=,3240.86236,(CM**-1),QDHHH
MODE,188,FREQUENCY=,3269.76285,(CM**-1),QDHHH
MODE,189,FREQUENCY=,3293.22419,(CM**-1),QDHHH
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QDHHH
MODE,191,FREQUENCY=,3297.09496,(CM**-1),QDHHH
MODE,192,FREQUENCY=,3387.45067,(CM**-1),QDHHH
MODE,193,FREQUENCY=,3661.31526,(CM**-1),QDHHH
MODE,194,FREQUENCY=,3664.94756,(CM**-1),QDHHH
MODE,195,FREQUENCY=,3753.18527,(CM**-1),QDHHH
,,,,,
,,,,,
13-2-1-1-2,,,,,
MODE,1,FREQUENCY=,-901.38952,(CM**-1),QDHHD
MODE,8,FREQUENCY=,21.32443,(CM**-1),QDHHD
MODE,9,FREQUENCY=,22.78312,(CM**-1),QDHHD
MODE,10,FREQUENCY=,25.44229,(CM**-1),QDHHD
MODE,11,FREQUENCY=,27.218,(CM**-1),QDHHD
MODE,12,FREQUENCY=,28.3123,(CM**-1),QDHHD
MODE,13,FREQUENCY=,31.98833,(CM**-1),QDHHD
MODE,14,FREQUENCY=,36.7293,(CM**-1),QDHHD
MODE,15,FREQUENCY=,42.08658,(CM**-1),QDHHD
MODE,16,FREQUENCY=,45.21687,(CM**-1),QDHHD
MODE,17,FREQUENCY=,49.52434,(CM**-1),QDHHD
MODE,18,FREQUENCY=,52.76065,(CM**-1),QDHHD
MODE,19,FREQUENCY=,53.96182,(CM**-1),QDHHD
MODE,20,FREQUENCY=,56.06576,(CM**-1),QDHHD
MODE,21,FREQUENCY=,60.44105,(CM**-1),QDHHD
MODE,22,FREQUENCY=,63.11792,(CM**-1),QDHHD
MODE,23,FREQUENCY=,69.42619,(CM**-1),QDHHD
MODE,24,FREQUENCY=,76.40794,(CM**-1),QDHHD
MODE,25,FREQUENCY=,81.39208,(CM**-1),QDHHD
MODE,26,FREQUENCY=,84.31331,(CM**-1),QDHHD
MODE,27,FREQUENCY=,89.25771,(CM**-1),QDHHD
MODE,28,FREQUENCY=,98.90863,(CM**-1),QDHHD
MODE,29,FREQUENCY=,109.7453,(CM**-1),QDHHD
MODE,30,FREQUENCY=,110.5059,(CM**-1),QDHHD
MODE,31,FREQUENCY=,115.6027,(CM**-1),QDHHD
MODE,32,FREQUENCY=,124.71719,(CM**-1),QDHHD
MODE,33,FREQUENCY=,128.03327,(CM**-1),QDHHD
MODE,34,FREQUENCY=,134.58608,(CM**-1),QDHHD
MODE,35,FREQUENCY=,138.46677,(CM**-1),QDHHD
MODE,36,FREQUENCY=,140.50297,(CM**-1),QDHHD
MODE,37,FREQUENCY=,141.7798,(CM**-1),QDHHD
MODE,38,FREQUENCY=,147.26125,(CM**-1),QDHHD
MODE,39,FREQUENCY=,155.51925,(CM**-1),QDHHD
MODE,40,FREQUENCY=,156.75883,(CM**-1),QDHHD
MODE,41,FREQUENCY=,163.09688,(CM**-1),QDHHD
MODE,42,FREQUENCY=,166.90403,(CM**-1),QDHHD
MODE,43,FREQUENCY=,170.49355,(CM**-1),QDHHD
MODE,44,FREQUENCY=,172.18924,(CM**-1),QDHHD
MODE,45,FREQUENCY=,177.74998,(CM**-1),QDHHD
MODE,46,FREQUENCY=,189.52773,(CM**-1),QDHHD
MODE,47,FREQUENCY=,196.14512,(CM**-1),QDHHD
MODE,48,FREQUENCY=,206.27583,(CM**-1),QDHHD
MODE,49,FREQUENCY=,212.60884,(CM**-1),QDHHD
MODE,50,FREQUENCY=,218.07559,(CM**-1),QDHHD
MODE,51,FREQUENCY=,234.67671,(CM**-1),QDHHD
MODE,52,FREQUENCY=,242.47841,(CM**-1),QDHHD
MODE,53,FREQUENCY=,275.58283,(CM**-1),QDHHD
MODE,54,FREQUENCY=,277.59408,(CM**-1),QDHHD
MODE,55,FREQUENCY=,282.62638,(CM**-1),QDHHD
MODE,56,FREQUENCY=,294.47367,(CM**-1),QDHHD
MODE,57,FREQUENCY=,306.71175,(CM**-1),QDHHD
MODE,58,FREQUENCY=,320.31163,(CM**-1),QDHHD
MODE,59,FREQUENCY=,321.17155,(CM**-1),QDHHD
MODE,60,FREQUENCY=,337.05983,(CM**-1),QDHHD
MODE,61,FREQUENCY=,350.69593,(CM**-1),QDHHD
MODE,62,FREQUENCY=,358.80635,(CM**-1),QDHHD
MODE,63,FREQUENCY=,365.93334,(CM**-1),QDHHD
MODE,64,FREQUENCY=,373.43363,(CM**-1),QDHHD
MODE,65,FREQUENCY=,384.76983,(CM**-1),QDHHD
MODE,66,FREQUENCY=,431.27653,(CM**-1),QDHHD
MODE,67,FREQUENCY=,456.36411,(CM**-1),QDHHD
MODE,68,FREQUENCY=,486.4748,(CM**-1),QDHHD
MODE,69,FREQUENCY=,517.89537,(CM**-1),QDHHD
MODE,70,FREQUENCY=,528.65505,(CM**-1),QDHHD
MODE,71,FREQUENCY=,531.59759,(CM**-1),QDHHD
MODE,72,FREQUENCY=,539.98991,(CM**-1),QDHHD
MODE,73,FREQUENCY=,556.37317,(CM**-1),QDHHD
MODE,74,FREQUENCY=,576.27579,(CM**-1),QDHHD
MODE,75,FREQUENCY=,589.89845,(CM**-1),QDHHD
MODE,76,FREQUENCY=,597.43311,(CM**-1),QDHHD
MODE,77,FREQUENCY=,609.65103,(CM**-1),QDHHD
MODE,78,FREQUENCY=,612.83677,(CM**-1),QDHHD
MODE,79,FREQUENCY=,615.3953,(CM**-1),QDHHD
MODE,80,FREQUENCY=,629.741,(CM**-1),QDHHD
MODE,81,FREQUENCY=,633.35684,(CM**-1),QDHHD
MODE,82,FREQUENCY=,644.35822,(CM**-1),QDHHD
MODE,83,FREQUENCY=,647.85798,(CM**-1),QDHHD
MODE,84,FREQUENCY=,662.04014,(CM**-1),QDHHD
MODE,85,FREQUENCY=,663.20848,(CM**-1),QDHHD
MODE,86,FREQUENCY=,664.06164,(CM**-1),QDHHD
MODE,87,FREQUENCY=,677.17561,(CM**-1),QDHHD
MODE,88,FREQUENCY=,680.99048,(CM**-1),QDHHD
MODE,89,FREQUENCY=,683.79761,(CM**-1),QDHHD
MODE,90,FREQUENCY=,715.95242,(CM**-1),QDHHD
MODE,91,FREQUENCY=,728.59981,(CM**-1),QDHHD
MODE,92,FREQUENCY=,735.7867,(CM**-1),QDHHD
MODE,93,FREQUENCY=,803.39631,(CM**-1),QDHHD
MODE,94,FREQUENCY=,836.46652,(CM**-1),QDHHD
MODE,95,FREQUENCY=,875.83629,(CM**-1),QDHHD
MODE,96,FREQUENCY=,880.47327,(CM**-1),QDHHD
MODE,97,FREQUENCY=,922.53573,(CM**-1),QDHHD
MODE,98,FREQUENCY=,938.29292,(CM**-1),QDHHD
MODE,99,FREQUENCY=,939.39196,(CM**-1),QDHHD
MODE,100,FREQUENCY=,943.48194,(CM**-1),QDHHD
MODE,101,FREQUENCY=,944.25405,(CM**-1),QDHHD
MODE,102,FREQUENCY=,954.60308,(CM**-1),QDHHD
MODE,103,FREQUENCY=,970.90422,(CM**-1),QDHHD
MODE,104,FREQUENCY=,998.65402,(CM**-1),QDHHD
MODE,105,FREQUENCY=,1010.03306,(CM**-1),QDHHD
MODE,106,FREQUENCY=,1011.42868,(CM**-1),QDHHD
MODE,107,FREQUENCY=,1014.72588,(CM**-1),QDHHD
MODE,108,FREQUENCY=,1017.15862,(CM**-1),QDHHD
MODE,109,FREQUENCY=,1024.63782,(CM**-1),QDHHD
MODE,110,FREQUENCY=,1026.51835,(CM**-1),QDHHD
MODE,111,FREQUENCY=,1037.11694,(CM**-1),QDHHD
MODE,112,FREQUENCY=,1043.07783,(CM**-1),QDHHD
MODE,113,FREQUENCY=,1058.67124,(CM**-1),QDHHD
MODE,114,FREQUENCY=,1065.4327,(CM**-1),QDHHD
MODE,115,FREQUENCY=,1068.04204,(CM**-1),QDHHD
MODE,116,FREQUENCY=,1070.35225,(CM**-1),QDHHD
MODE,117,FREQUENCY=,1071.13367,(CM**-1),QDHHD
MODE,118,FREQUENCY=,1072.6733,(CM**-1),QDHHD
MODE,119,FREQUENCY=,1092.74294,(CM**-1),QDHHD
MODE,120,FREQUENCY=,1095.65108,(CM**-1),QDHHD
MODE,121,FREQUENCY=,1137.2857,(CM**-1),QDHHD
MODE,122,FREQUENCY=,1154.14205,(CM**-1),QDHHD
MODE,123,FREQUENCY=,1169.76584,(CM**-1),QDHHD
MODE,124,FREQUENCY=,1183.13734,(CM**-1),QDHHD
MODE,125,FREQUENCY=,1221.95759,(CM**-1),QDHHD
MODE,126,FREQUENCY=,1257.26403,(CM**-1),QDHHD
MODE,127,FREQUENCY=,1260.62325,(CM**-1),QDHHD
MODE,128,FREQUENCY=,1298.49659,(CM**-1),QDHHD
MODE,129,FREQUENCY=,1299.4943,(CM**-1),QDHHD
MODE,130,FREQUENCY=,1315.07666,(CM**-1),QDHHD
MODE,131,FREQUENCY=,1348.77447,(CM**-1),QDHHD
MODE,132,FREQUENCY=,1350.46306,(CM**-1),QDHHD
MODE,133,FREQUENCY=,1370.03459,(CM**-1),QDHHD
MODE,134,FREQUENCY=,1381.29103,(CM**-1),QDHHD
MODE,135,FREQUENCY=,1389.55732,(CM**-1),QDHHD
MODE,136,FREQUENCY=,1399.93421,(CM**-1),QDHHD
MODE,137,FREQUENCY=,1419.76455,(CM**-1),QDHHD
MODE,138,FREQUENCY=,1428.45856,(CM**-1),QDHHD
MODE,139,FREQUENCY=,1429.99862,(CM**-1),QDHHD
MODE,140,FREQUENCY=,1433.45189,(CM**-1),QDHHD
MODE,141,FREQUENCY=,1443.49138,(CM**-1),QDHHD
MODE,142,FREQUENCY=,1471.19788,(CM**-1),QDHHD
MODE,143,FREQUENCY=,1476.13264,(CM**-1),QDHHD
MODE,144,FREQUENCY=,1477.42947,(CM**-1),QDHHD
MODE,145,FREQUENCY=,1478.6811,(CM**-1),QDHHD
MODE,146,FREQUENCY=,1479.96521,(CM**-1),QDHHD
MODE,147,FREQUENCY=,1482.14951,(CM**-1),QDHHD
MODE,148,FREQUENCY=,1483.31146,(CM**-1),QDHHD
MODE,149,FREQUENCY=,1487.57721,(CM**-1),QDHHD
MODE,150,FREQUENCY=,1488.63695,(CM**-1),QDHHD
MODE,151,FREQUENCY=,1489.43882,(CM**-1),QDHHD
MODE,152,FREQUENCY=,1489.94972,(CM**-1),QDHHD
MODE,153,FREQUENCY=,1491.25084,(CM**-1),QDHHD
MODE,154,FREQUENCY=,1503.93497,(CM**-1),QDHHD
MODE,155,FREQUENCY=,1511.65706,(CM**-1),QDHHD
MODE,156,FREQUENCY=,1512.37315,(CM**-1),QDHHD
MODE,157,FREQUENCY=,1542.06179,(CM**-1),QDHHD
MODE,158,FREQUENCY=,1543.22924,(CM**-1),QDHHD
MODE,159,FREQUENCY=,1594.19605,(CM**-1),QDHHD
MODE,160,FREQUENCY=,1616.19943,(CM**-1),QDHHD
MODE,161,FREQUENCY=,1617.40924,(CM**-1),QDHHD
MODE,162,FREQUENCY=,1623.78698,(CM**-1),QDHHD
MODE,163,FREQUENCY=,1650.17275,(CM**-1),QDHHD
MODE,164,FREQUENCY=,1720.76435,(CM**-1),QDHHD
MODE,165,FREQUENCY=,1724.66404,(CM**-1),QDHHD
MODE,166,FREQUENCY=,2315.64938,(CM**-1),QDHHD
MODE,167,FREQUENCY=,3056.12748,(CM**-1),QDHHD
MODE,168,FREQUENCY=,3060.05208,(CM**-1),QDHHD
MODE,169,FREQUENCY=,3060.41271,(CM**-1),QDHHD
MODE,170,FREQUENCY=,3064.39626,(CM**-1),QDHHD
MODE,171,FREQUENCY=,3064.63424,(CM**-1),QDHHD
MODE,172,FREQUENCY=,3065.70423,(CM**-1),QDHHD
MODE,173,FREQUENCY=,3123.69107,(CM**-1),QDHHD
MODE,174,FREQUENCY=,3128.13811,(CM**-1),QDHHD
MODE,175,FREQUENCY=,3134.72234,(CM**-1),QDHHD
MODE,176,FREQUENCY=,3136.61897,(CM**-1),QDHHD
MODE,177,FREQUENCY=,3140.43406,(CM**-1),QDHHD
MODE,178,FREQUENCY=,3140.88363,(CM**-1),QDHHD
MODE,179,FREQUENCY=,3142.27366,(CM**-1),QDHHD
MODE,180,FREQUENCY=,3148.08915,(CM**-1),QDHHD
MODE,181,FREQUENCY=,3158.90706,(CM**-1),QDHHD
MODE,182,FREQUENCY=,3169.73771,(CM**-1),QDHHD
MODE,183,FREQUENCY=,3175.31024,(CM**-1),QDHHD
MODE,184,FREQUENCY=,3175.4483,(CM**-1),QDHHD
MODE,185,FREQUENCY=,3178.80355,(CM**-1),QDHHD
MODE,186,FREQUENCY=,3203.44152,(CM**-1),QDHHD
MODE,187,FREQUENCY=,3240.80181,(CM**-1),QDHHD
MODE,188,FREQUENCY=,3269.76197,(CM**-1),QDHHD
MODE,189,FREQUENCY=,3293.22406,(CM**-1),QDHHD
MODE,190,FREQUENCY=,3293.36641,(CM**-1),QDHHD
MODE,191,FREQUENCY=,3297.09454,(CM**-1),QDHHD
MODE,192,FREQUENCY=,3387.44709,(CM**-1),QDHHD
MODE,193,FREQUENCY=,3661.31517,(CM**-1),QDHHD
MODE,194,FREQUENCY=,3664.94753,(CM**-1),QDHHD
MODE,195,FREQUENCY=,3753.1852,(CM**-1),QDHHD
,,,,,
,,,,,
13-2-1-2-1,,,,,
MODE,1,FREQUENCY=,-1171.58462,(CM**-1),QDHDH
MODE,8,FREQUENCY=,21.28887,(CM**-1),QDHDH
MODE,9,FREQUENCY=,22.07112,(CM**-1),QDHDH
MODE,10,FREQUENCY=,25.42792,(CM**-1),QDHDH
MODE,11,FREQUENCY=,26.92421,(CM**-1),QDHDH
MODE,12,FREQUENCY=,28.31437,(CM**-1),QDHDH
MODE,13,FREQUENCY=,31.91831,(CM**-1),QDHDH
MODE,14,FREQUENCY=,36.67163,(CM**-1),QDHDH
MODE,15,FREQUENCY=,42.01718,(CM**-1),QDHDH
MODE,16,FREQUENCY=,45.17142,(CM**-1),QDHDH
MODE,17,FREQUENCY=,48.1635,(CM**-1),QDHDH
MODE,18,FREQUENCY=,51.9878,(CM**-1),QDHDH
MODE,19,FREQUENCY=,52.88564,(CM**-1),QDHDH
MODE,20,FREQUENCY=,54.15284,(CM**-1),QDHDH
MODE,21,FREQUENCY=,60.07558,(CM**-1),QDHDH
MODE,22,FREQUENCY=,62.67767,(CM**-1),QDHDH
MODE,23,FREQUENCY=,69.28929,(CM**-1),QDHDH
MODE,24,FREQUENCY=,76.29374,(CM**-1),QDHDH
MODE,25,FREQUENCY=,80.77719,(CM**-1),QDHDH
MODE,26,FREQUENCY=,84.27506,(CM**-1),QDHDH
MODE,27,FREQUENCY=,89.11159,(CM**-1),QDHDH
MODE,28,FREQUENCY=,98.97708,(CM**-1),QDHDH
MODE,29,FREQUENCY=,109.75697,(CM**-1),QDHDH
MODE,30,FREQUENCY=,110.5087,(CM**-1),QDHDH
MODE,31,FREQUENCY=,115.60386,(CM**-1),QDHDH
MODE,32,FREQUENCY=,124.72124,(CM**-1),QDHDH
MODE,33,FREQUENCY=,128.03496,(CM**-1),QDHDH
MODE,34,FREQUENCY=,134.67267,(CM**-1),QDHDH
MODE,35,FREQUENCY=,138.44905,(CM**-1),QDHDH
MODE,36,FREQUENCY=,140.48017,(CM**-1),QDHDH
MODE,37,FREQUENCY=,141.75915,(CM**-1),QDHDH
MODE,38,FREQUENCY=,147.31748,(CM**-1),QDHDH
MODE,39,FREQUENCY=,155.51803,(CM**-1),QDHDH
MODE,40,FREQUENCY=,156.73445,(CM**-1),QDHDH
MODE,41,FREQUENCY=,163.09684,(CM**-1),QDHDH
MODE,42,FREQUENCY=,166.91449,(CM**-1),QDHDH
MODE,43,FREQUENCY=,170.52213,(CM**-1),QDHDH
MODE,44,FREQUENCY=,172.26827,(CM**-1),QDHDH
MODE,45,FREQUENCY=,177.79715,(CM**-1),QDHDH
MODE,46,FREQUENCY=,189.51769,(CM**-1),QDHDH
MODE,47,FREQUENCY=,195.95521,(CM**-1),QDHDH
MODE,48,FREQUENCY=,206.3093,(CM**-1),QDHDH
MODE,49,FREQUENCY=,212.67348,(CM**-1),QDHDH
MODE,50,FREQUENCY=,217.87308,(CM**-1),QDHDH
MODE,51,FREQUENCY=,234.8203,(CM**-1),QDHDH
MODE,52,FREQUENCY=,245.52405,(CM**-1),QDHDH
MODE,53,FREQUENCY=,275.72231,(CM**-1),QDHDH
MODE,54,FREQUENCY=,277.67854,(CM**-1),QDHDH
