f_100,d13C_100,dD_100,D13CH3D_100,D12CH2D2_100,f_66,d13C_66,dD_66,D13CH3D_66,D12CH2D2_66,f_33,d13C_33,dD_33,D13CH3D_33,D12CH2D2_33,f_0,d13C_0,dD_0,D13CH3D_0,D12CH2D2_0
0.42854,-21.50831,4.61091,-1.30214,-13.40121,0.42854,-21.14176,2.73142,0.33925,-14.28198,0.42854,-20.78586,0.91051,1.93496,-15.13608,0.42854,-20.42983,-0.90709,3.53321,-15.98945
0.42854,-21.50808,4.61316,-1.3022,-13.40146,0.42854,-21.14152,2.73365,0.33922,-14.28225,0.42854,-20.78561,0.91272,1.93494,-15.13636,0.42854,-20.42958,-0.90491,3.53321,-15.98973
0.42853,-21.50784,4.61542,-1.30225,-13.40171,0.42853,-21.14128,2.73588,0.33919,-14.28251,0.42853,-20.78537,0.91492,1.93493,-15.13663,0.42853,-20.42933,-0.90273,3.53322,-15.99001
0.42853,-21.5076,4.61768,-1.3023,-13.40196,0.42853,-21.14103,2.73811,0.33916,-14.28277,0.42853,-20.78512,0.91712,1.93492,-15.1369,0.42853,-20.42908,-0.90055,3.53322,-15.99029
0.42853,-21.50736,4.61993,-1.30235,-13.40222,0.42853,-21.14079,2.74034,0.33912,-14.28303,0.42853,-20.78488,0.91933,1.9349,-15.13717,0.42853,-20.42883,-0.89837,3.53323,-15.99058
0.42852,-21.50713,4.62219,-1.3024,-13.40247,0.42852,-21.14055,2.74257,0.33909,-14.2833,0.42852,-20.78463,0.92153,1.93489,-15.13745,0.42852,-20.42858,-0.89619,3.53323,-15.99086
0.42852,-21.50689,4.62445,-1.30245,-13.40272,0.42852,-21.14031,2.7448,0.33906,-14.28356,0.42852,-20.78439,0.92374,1.93487,-15.13772,0.42852,-20.42833,-0.89401,3.53324,-15.99114
0.42851,-21.50665,4.6267,-1.30251,-13.40297,0.42851,-21.14007,2.74702,0.33903,-14.28382,0.42851,-20.78414,0.92594,1.93486,-15.13799,0.42851,-20.42808,-0.89183,3.53324,-15.99142
0.42851,-21.50642,4.62896,-1.30256,-13.40323,0.42851,-21.13983,2.74925,0.33899,-14.28408,0.42851,-20.7839,0.92815,1.93485,-15.13827,0.42851,-20.42783,-0.88966,3.53325,-15.99171
0.4285,-21.50618,4.63121,-1.30261,-13.40348,0.4285,-21.13959,2.75148,0.33896,-14.28435,0.4285,-20.78365,0.93035,1.93483,-15.13854,0.4285,-20.42758,-0.88748,3.53325,-15.99199
0.4285,-21.50594,4.63347,-1.30266,-13.40373,0.4285,-21.13935,2.75371,0.33893,-14.28461,0.4285,-20.7834,0.93255,1.93482,-15.13881,0.4285,-20.42733,-0.8853,3.53326,-15.99227
0.4285,-21.50571,4.63573,-1.30271,-13.40398,0.4285,-21.1391,2.75594,0.3389,-14.28487,0.4285,-20.78316,0.93476,1.93481,-15.13908,0.4285,-20.42708,-0.88312,3.53326,-15.99255
0.42849,-21.50547,4.63798,-1.30277,-13.40424,0.42849,-21.13886,2.75817,0.33886,-14.28513,0.42849,-20.78291,0.93696,1.93479,-15.13936,0.42849,-20.42683,-0.88094,3.53327,-15.99284
0.42849,-21.50523,4.64024,-1.30282,-13.40449,0.42849,-21.13862,2.7604,0.33883,-14.2854,0.42849,-20.78267,0.93917,1.93478,-15.13963,0.42849,-20.42658,-0.87876,3.53327,-15.99312
0.42848,-21.505,4.6425,-1.30287,-13.40474,0.42848,-21.13838,2.76263,0.3388,-14.28566,0.42848,-20.78242,0.94137,1.93476,-15.1399,0.42848,-20.42633,-0.87658,3.53328,-15.9934
0.42848,-21.50476,4.64475,-1.30292,-13.40499,0.42848,-21.13814,2.76486,0.33876,-14.28592,0.42848,-20.78218,0.94358,1.93475,-15.14017,0.42848,-20.42609,-0.8744,3.53328,-15.99368
0.42847,-21.50452,4.64701,-1.30297,-13.40525,0.42847,-21.1379,2.76709,0.33873,-14.28619,0.42847,-20.78193,0.94578,1.93474,-15.14045,0.42847,-20.42584,-0.87222,3.53329,-15.99397
0.42847,-21.50429,4.64926,-1.30303,-13.4055,0.42847,-21.13766,2.76932,0.3387,-14.28645,0.42847,-20.78169,0.94798,1.93472,-15.14072,0.42847,-20.42559,-0.87005,3.53329,-15.99425
0.42847,-21.50405,4.65152,-1.30308,-13.40575,0.42847,-21.13742,2.77155,0.33867,-14.28671,0.42847,-20.78144,0.95019,1.93471,-15.14099,0.42847,-20.42534,-0.86787,3.5333,-15.99453
0.42846,-21.50381,4.65378,-1.30313,-13.406,0.42846,-21.13717,2.77378,0.33863,-14.28697,0.42846,-20.7812,0.95239,1.93469,-15.14126,0.42846,-20.42509,-0.86569,3.5333,-15.99481
0.42846,-21.50358,4.65603,-1.30318,-13.40626,0.42846,-21.13693,2.77601,0.3386,-14.28724,0.42846,-20.78095,0.9546,1.93468,-15.14154,0.42846,-20.42484,-0.86351,3.53331,-15.99509
0.42845,-21.50334,4.65829,-1.30323,-13.40651,0.42845,-21.13669,2.77824,0.33857,-14.2875,0.42845,-20.7807,0.9568,1.93467,-15.14181,0.42845,-20.42459,-0.86133,3.53331,-15.99538
0.42845,-21.5031,4.66054,-1.30329,-13.40676,0.42845,-21.13645,2.78047,0.33854,-14.28776,0.42845,-20.78046,0.95901,1.93465,-15.14208,0.42845,-20.42434,-0.85915,3.53332,-15.99566
0.42844,-21.50287,4.6628,-1.30334,-13.40701,0.42844,-21.13621,2.7827,0.3385,-14.28802,0.42844,-20.78021,0.96121,1.93464,-15.14235,0.42844,-20.42409,-0.85697,3.53332,-15.99594
0.42844,-21.50263,4.66506,-1.30339,-13.40727,0.42844,-21.13597,2.78493,0.33847,-14.28829,0.42844,-20.77997,0.96342,1.93463,-15.14263,0.42844,-20.42384,-0.85479,3.53333,-15.99622
0.42844,-21.50239,4.66731,-1.30344,-13.40752,0.42844,-21.13573,2.78716,0.33844,-14.28855,0.42844,-20.77972,0.96562,1.93461,-15.1429,0.42844,-20.42359,-0.85261,3.53333,-15.99651
0.42843,-21.50216,4.66957,-1.30349,-13.40777,0.42843,-21.13549,2.78939,0.33841,-14.28881,0.42843,-20.77948,0.96782,1.9346,-15.14317,0.42843,-20.42334,-0.85044,3.53334,-15.99679
0.42843,-21.50192,4.67183,-1.30355,-13.40802,0.42843,-21.13525,2.79162,0.33837,-14.28908,0.42843,-20.77923,0.97003,1.93458,-15.14344,0.42843,-20.42309,-0.84826,3.53334,-15.99707
0.42842,-21.50168,4.67408,-1.3036,-13.40828,0.42842,-21.135,2.79385,0.33834,-14.28934,0.42842,-20.77899,0.97223,1.93457,-15.14372,0.42842,-20.42284,-0.84608,3.53335,-15.99735
0.42842,-21.50145,4.67634,-1.30365,-13.40853,0.42842,-21.13476,2.79608,0.33831,-14.2896,0.42842,-20.77874,0.97444,1.93456,-15.14399,0.42842,-20.42259,-0.8439,3.53335,-15.99764
0.42841,-21.50121,4.6786,-1.3037,-13.40878,0.42841,-21.13452,2.79831,0.33828,-14.28986,0.42841,-20.77849,0.97664,1.93454,-15.14426,0.42841,-20.42234,-0.84172,3.53336,-15.99792
0.42841,-21.50097,4.68085,-1.30375,-13.40903,0.42841,-21.13428,2.80054,0.33824,-14.29013,0.42841,-20.77825,0.97885,1.93453,-15.14453,0.42841,-20.42209,-0.83954,3.53336,-15.9982
0.42841,-21.50074,4.68311,-1.30381,-13.40929,0.42841,-21.13404,2.80277,0.33821,-14.29039,0.42841,-20.778,0.98105,1.93451,-15.14481,0.42841,-20.42184,-0.83736,3.53337,-15.99848
0.4284,-21.5005,4.68536,-1.30386,-13.40954,0.4284,-21.1338,2.805,0.33818,-14.29065,0.4284,-20.77776,0.98325,1.9345,-15.14508,0.4284,-20.42159,-0.83518,3.53337,-15.99877
0.4284,-21.50026,4.68762,-1.30391,-13.40979,0.4284,-21.13356,2.80723,0.33814,-14.29091,0.4284,-20.77751,0.98546,1.93449,-15.14535,0.4284,-20.42134,-0.833,3.53338,-15.99905
0.42839,-21.50002,4.68988,-1.30396,-13.41004,0.42839,-21.13332,2.80946,0.33811,-14.29118,0.42839,-20.77727,0.98766,1.93447,-15.14562,0.42839,-20.42109,-0.83082,3.53338,-15.99933
0.42839,-21.49979,4.69213,-1.30401,-13.4103,0.42839,-21.13307,2.81169,0.33808,-14.29144,0.42839,-20.77702,0.98987,1.93446,-15.1459,0.42839,-20.42084,-0.82865,3.53339,-15.99961
0.42838,-21.49955,4.69439,-1.30406,-13.41055,0.42838,-21.13283,2.81392,0.33805,-14.2917,0.42838,-20.77678,0.99207,1.93445,-15.14617,0.42838,-20.42059,-0.82647,3.53339,-15.9999
0.42838,-21.49931,4.69665,-1.30412,-13.4108,0.42838,-21.13259,2.81615,0.33801,-14.29197,0.42838,-20.77653,0.99428,1.93443,-15.14644,0.42838,-20.42034,-0.82429,3.5334,-16.00018
0.42838,-21.49908,4.6989,-1.30417,-13.41105,0.42838,-21.13235,2.81838,0.33798,-14.29223,0.42838,-20.77629,0.99648,1.93442,-15.14671,0.42838,-20.42009,-0.82211,3.5334,-16.00046
0.42837,-21.49884,4.70116,-1.30422,-13.41131,0.42837,-21.13211,2.82061,0.33795,-14.29249,0.42837,-20.77604,0.99869,1.9344,-15.14699,0.42837,-20.41984,-0.81993,3.53341,-16.00074
0.42837,-21.4986,4.70341,-1.30427,-13.41156,0.42837,-21.13187,2.82284,0.33792,-14.29275,0.42837,-20.77579,1.00089,1.93439,-15.14726,0.42837,-20.41959,-0.81775,3.53341,-16.00102
0.42836,-21.49837,4.70567,-1.30432,-13.41181,0.42836,-21.13163,2.82507,0.33788,-14.29302,0.42836,-20.77555,1.00309,1.93438,-15.14753,0.42836,-20.41934,-0.81557,3.53342,-16.00131
0.42836,-21.49813,4.70793,-1.30438,-13.41206,0.42836,-21.13139,2.8273,0.33785,-14.29328,0.42836,-20.7753,1.0053,1.93436,-15.1478,0.42836,-20.41909,-0.81339,3.53342,-16.00159
0.42835,-21.49789,4.71018,-1.30443,-13.41232,0.42835,-21.13115,2.82953,0.33782,-14.29354,0.42835,-20.77506,1.0075,1.93435,-15.14808,0.42835,-20.41884,-0.81121,3.53343,-16.00187
0.42835,-21.49766,4.71244,-1.30448,-13.41257,0.42835,-21.1309,2.83176,0.33779,-14.2938,0.42835,-20.77481,1.00971,1.93433,-15.14835,0.42835,-20.41859,-0.80903,3.53343,-16.00215
0.42835,-21.49742,4.7147,-1.30453,-13.41282,0.42835,-21.13066,2.83399,0.33775,-14.29407,0.42835,-20.77457,1.01191,1.93432,-15.14862,0.42835,-20.41834,-0.80686,3.53344,-16.00244
0.42834,-21.49718,4.71695,-1.30458,-13.41307,0.42834,-21.13042,2.83622,0.33772,-14.29433,0.42834,-20.77432,1.01412,1.93431,-15.14889,0.42834,-20.41809,-0.80468,3.53344,-16.00272
0.42834,-21.49695,4.71921,-1.30464,-13.41333,0.42834,-21.13018,2.83845,0.33769,-14.29459,0.42834,-20.77408,1.01632,1.93429,-15.14917,0.42834,-20.41784,-0.8025,3.53345,-16.003
0.42833,-21.49671,4.72147,-1.30469,-13.41358,0.42833,-21.12994,2.84068,0.33766,-14.29486,0.42833,-20.77383,1.01853,1.93428,-15.14944,0.42833,-20.41759,-0.80032,3.53345,-16.00328
0.42833,-21.49647,4.72372,-1.30474,-13.41383,0.42833,-21.1297,2.84291,0.33762,-14.29512,0.42833,-20.77359,1.02073,1.93427,-15.14971,0.42833,-20.41734,-0.79814,3.53346,-16.00357
0.42832,-21.49624,4.72598,-1.30479,-13.41409,0.42832,-21.12946,2.84514,0.33759,-14.29538,0.42832,-20.77334,1.02294,1.93425,-15.14999,0.42832,-20.41709,-0.79596,3.53346,-16.00385
0.42832,-21.496,4.72824,-1.30484,-13.41434,0.42832,-21.12922,2.84737,0.33756,-14.29564,0.42832,-20.77309,1.02514,1.93424,-15.15026,0.42832,-20.41684,-0.79378,3.53347,-16.00413
0.42832,-21.49576,4.73049,-1.3049,-13.41459,0.42832,-21.12897,2.8496,0.33752,-14.29591,0.42832,-20.77285,1.02734,1.93422,-15.15053,0.42832,-20.41659,-0.7916,3.53347,-16.00441
0.42831,-21.49553,4.73275,-1.30495,-13.41484,0.42831,-21.12873,2.85183,0.33749,-14.29617,0.42831,-20.7726,1.02955,1.93421,-15.1508,0.42831,-20.41634,-0.78942,3.53348,-16.0047
0.42831,-21.49529,4.735,-1.305,-13.4151,0.42831,-21.12849,2.85406,0.33746,-14.29643,0.42831,-20.77236,1.03175,1.9342,-15.15108,0.42831,-20.41609,-0.78724,3.53348,-16.00498
0.4283,-21.49505,4.73726,-1.30505,-13.41535,0.4283,-21.12825,2.85629,0.33743,-14.29669,0.4283,-20.77211,1.03396,1.93418,-15.15135,0.4283,-20.41584,-0.78506,3.53349,-16.00526
0.4283,-21.49482,4.73952,-1.3051,-13.4156,0.4283,-21.12801,2.85852,0.33739,-14.29696,0.4283,-20.77187,1.03616,1.93417,-15.15162,0.4283,-20.41559,-0.78289,3.53349,-16.00554
0.42829,-21.49458,4.74177,-1.30516,-13.41585,0.42829,-21.12777,2.86075,0.33736,-14.29722,0.42829,-20.77162,1.03837,1.93415,-15.15189,0.42829,-20.41534,-0.78071,3.5335,-16.00583
0.42829,-21.49434,4.74403,-1.30521,-13.41611,0.42829,-21.12753,2.86298,0.33733,-14.29748,0.42829,-20.77138,1.04057,1.93414,-15.15217,0.42829,-20.4151,-0.77853,3.5335,-16.00611
0.42829,-21.49411,4.74629,-1.30526,-13.41636,0.42829,-21.12729,2.86521,0.3373,-14.29774,0.42829,-20.77113,1.04278,1.93413,-15.15244,0.42829,-20.41485,-0.77635,3.53351,-16.00639
0.42828,-21.49387,4.74854,-1.30531,-13.41661,0.42828,-21.12704,2.86744,0.33726,-14.29801,0.42828,-20.77089,1.04498,1.93411,-15.15271,0.42828,-20.4146,-0.77417,3.53351,-16.00667
0.42828,-21.49363,4.7508,-1.30536,-13.41686,0.42828,-21.1268,2.86967,0.33723,-14.29827,0.42828,-20.77064,1.04718,1.9341,-15.15298,0.42828,-20.41435,-0.77199,3.53352,-16.00695
0.42827,-21.49339,4.75306,-1.30541,-13.41712,0.42827,-21.12656,2.8719,0.3372,-14.29853,0.42827,-20.77039,1.04939,1.93409,-15.15326,0.42827,-20.4141,-0.76981,3.53352,-16.00724
0.42827,-21.49316,4.75531,-1.30547,-13.41737,0.42827,-21.12632,2.87413,0.33717,-14.2988,0.42827,-20.77015,1.05159,1.93407,-15.15353,0.42827,-20.41385,-0.76763,3.53353,-16.00752
0.42826,-21.49292,4.75757,-1.30552,-13.41762,0.42826,-21.12608,2.87636,0.33713,-14.29906,0.42826,-20.7699,1.0538,1.93406,-15.1538,0.42826,-20.4136,-0.76545,3.53353,-16.0078
0.42826,-21.49268,4.75983,-1.30557,-13.41787,0.42826,-21.12584,2.87859,0.3371,-14.29932,0.42826,-20.76966,1.056,1.93404,-15.15407,0.42826,-20.41335,-0.76327,3.53354,-16.00808
0.42826,-21.49245,4.76208,-1.30562,-13.41813,0.42826,-21.1256,2.88082,0.33707,-14.29958,0.42826,-20.76941,1.05821,1.93403,-15.15435,0.42826,-20.4131,-0.76109,3.53354,-16.00837
0.42825,-21.49221,4.76434,-1.30567,-13.41838,0.42825,-21.12536,2.88305,0.33704,-14.29985,0.42825,-20.76917,1.06041,1.93402,-15.15462,0.42825,-20.41285,-0.75892,3.53355,-16.00865
0.42825,-21.49197,4.7666,-1.30573,-13.41863,0.42825,-21.12512,2.88528,0.337,-14.30011,0.42825,-20.76892,1.06262,1.934,-15.15489,0.42825,-20.4126,-0.75674,3.53355,-16.00893
0.42824,-21.49174,4.76885,-1.30578,-13.41888,0.42824,-21.12487,2.88751,0.33697,-14.30037,0.42824,-20.76868,1.06482,1.93399,-15.15516,0.42824,-20.41235,-0.75456,3.53356,-16.00921
0.42824,-21.4915,4.77111,-1.30583,-13.41914,0.42824,-21.12463,2.88974,0.33694,-14.30063,0.42824,-20.76843,1.06703,1.93397,-15.15544,0.42824,-20.4121,-0.75238,3.53356,-16.0095
0.42823,-21.49126,4.77336,-1.30588,-13.41939,0.42823,-21.12439,2.89197,0.3369,-14.3009,0.42823,-20.76818,1.06923,1.93396,-15.15571,0.42823,-20.41185,-0.7502,3.53357,-16.00978
0.42823,-21.49103,4.77562,-1.30593,-13.41964,0.42823,-21.12415,2.8942,0.33687,-14.30116,0.42823,-20.76794,1.07144,1.93395,-15.15598,0.42823,-20.4116,-0.74802,3.53357,-16.01006
0.42823,-21.49079,4.77788,-1.30599,-13.41989,0.42823,-21.12391,2.89643,0.33684,-14.30142,0.42823,-20.76769,1.07364,1.93393,-15.15625,0.42823,-20.41135,-0.74584,3.53358,-16.01034
0.42822,-21.49055,4.78013,-1.30604,-13.42015,0.42822,-21.12367,2.89866,0.33681,-14.30169,0.42822,-20.76745,1.07584,1.93392,-15.15653,0.42822,-20.4111,-0.74366,3.53358,-16.01063
0.42822,-21.49032,4.78239,-1.30609,-13.4204,0.42822,-21.12343,2.90089,0.33677,-14.30195,0.42822,-20.7672,1.07805,1.93391,-15.1568,0.42822,-20.41085,-0.74148,3.53359,-16.01091
0.42821,-21.49008,4.78465,-1.30614,-13.42065,0.42821,-21.12319,2.90312,0.33674,-14.30221,0.42821,-20.76696,1.08025,1.93389,-15.15707,0.42821,-20.4106,-0.7393,3.53359,-16.01119
0.42821,-21.48984,4.7869,-1.30619,-13.4209,0.42821,-21.12294,2.90535,0.33671,-14.30247,0.42821,-20.76671,1.08246,1.93388,-15.15734,0.42821,-20.41035,-0.73712,3.5336,-16.01147
0.4282,-21.48961,4.78916,-1.30625,-13.42116,0.4282,-21.1227,2.90758,0.33668,-14.30274,0.4282,-20.76647,1.08466,1.93386,-15.15762,0.4282,-20.4101,-0.73494,3.5336,-16.01176
0.4282,-21.48937,4.79142,-1.3063,-13.42141,0.4282,-21.12246,2.90981,0.33664,-14.303,0.4282,-20.76622,1.08687,1.93385,-15.15789,0.4282,-20.40985,-0.73277,3.53361,-16.01204
0.4282,-21.48913,4.79367,-1.30635,-13.42166,0.4282,-21.12222,2.91204,0.33661,-14.30326,0.4282,-20.76598,1.08907,1.93384,-15.15816,0.4282,-20.4096,-0.73059,3.53361,-16.01232
0.42819,-21.4889,4.79593,-1.3064,-13.42191,0.42819,-21.12198,2.91427,0.33658,-14.30352,0.42819,-20.76573,1.09128,1.93382,-15.15843,0.42819,-20.40935,-0.72841,3.53362,-16.0126
0.42819,-21.48866,4.79819,-1.30645,-13.42217,0.42819,-21.12174,2.9165,0.33655,-14.30379,0.42819,-20.76548,1.09348,1.93381,-15.15871,0.42819,-20.4091,-0.72623,3.53362,-16.01288
0.42818,-21.48842,4.80044,-1.30651,-13.42242,0.42818,-21.1215,2.91873,0.33651,-14.30405,0.42818,-20.76524,1.09569,1.9338,-15.15898,0.42818,-20.40885,-0.72405,3.53363,-16.01317
0.42818,-21.48819,4.8027,-1.30656,-13.42267,0.42818,-21.12126,2.92096,0.33648,-14.30431,0.42818,-20.76499,1.09789,1.93378,-15.15925,0.42818,-20.4086,-0.72187,3.53363,-16.01345
0.42817,-21.48795,4.80496,-1.30661,-13.42292,0.42817,-21.12102,2.9232,0.33645,-14.30458,0.42817,-20.76475,1.1001,1.93377,-15.15952,0.42817,-20.40835,-0.71969,3.53364,-16.01373
0.42817,-21.48771,4.80721,-1.30666,-13.42318,0.42817,-21.12077,2.92543,0.33642,-14.30484,0.42817,-20.7645,1.1023,1.93375,-15.1598,0.42817,-20.4081,-0.71751,3.53364,-16.01401
0.42817,-21.48748,4.80947,-1.30671,-13.42343,0.42817,-21.12053,2.92766,0.33638,-14.3051,0.42817,-20.76426,1.10451,1.93374,-15.16007,0.42817,-20.40785,-0.71533,3.53365,-16.0143
0.42816,-21.48724,4.81173,-1.30676,-13.42368,0.42816,-21.12029,2.92989,0.33635,-14.30536,0.42816,-20.76401,1.10671,1.93373,-15.16034,0.42816,-20.4076,-0.71315,3.53365,-16.01458
0.42816,-21.487,4.81398,-1.30682,-13.42393,0.42816,-21.12005,2.93212,0.33632,-14.30563,0.42816,-20.76377,1.10891,1.93371,-15.16061,0.42816,-20.40735,-0.71097,3.53366,-16.01486
0.42815,-21.48677,4.81624,-1.30687,-13.42419,0.42815,-21.11981,2.93435,0.33628,-14.30589,0.42815,-20.76352,1.11112,1.9337,-15.16089,0.42815,-20.4071,-0.70879,3.53366,-16.01514
0.42815,-21.48653,4.8185,-1.30692,-13.42444,0.42815,-21.11957,2.93658,0.33625,-14.30615,0.42815,-20.76328,1.11332,1.93368,-15.16116,0.42815,-20.40685,-0.70661,3.53367,-16.01543
0.42814,-21.48629,4.82075,-1.30697,-13.42469,0.42814,-21.11933,2.93881,0.33622,-14.30641,0.42814,-20.76303,1.11553,1.93367,-15.16143,0.42814,-20.4066,-0.70443,3.53367,-16.01571
0.42814,-21.48605,4.82301,-1.30702,-13.42494,0.42814,-21.11909,2.94104,0.33619,-14.30668,0.42814,-20.76278,1.11773,1.93366,-15.1617,0.42814,-20.40635,-0.70226,3.53368,-16.01599
0.42814,-21.48582,4.82527,-1.30708,-13.4252,0.42814,-21.11884,2.94327,0.33615,-14.30694,0.42814,-20.76254,1.11994,1.93364,-15.16198,0.42814,-20.4061,-0.70008,3.53368,-16.01627
0.42813,-21.48558,4.82752,-1.30713,-13.42545,0.42813,-21.1186,2.9455,0.33612,-14.3072,0.42813,-20.76229,1.12214,1.93363,-15.16225,0.42813,-20.40585,-0.6979,3.53369,-16.01656
0.42813,-21.48534,4.82978,-1.30718,-13.4257,0.42813,-21.11836,2.94773,0.33609,-14.30746,0.42813,-20.76205,1.12435,1.93362,-15.16252,0.42813,-20.4056,-0.69572,3.53369,-16.01684
0.42812,-21.48511,4.83204,-1.30723,-13.42595,0.42812,-21.11812,2.94996,0.33606,-14.30773,0.42812,-20.7618,1.12655,1.9336,-15.16279,0.42812,-20.40535,-0.69354,3.5337,-16.01712
0.42812,-21.48487,4.83429,-1.30728,-13.42621,0.42812,-21.11788,2.95219,0.33602,-14.30799,0.42812,-20.76156,1.12876,1.93359,-15.16307,0.42812,-20.4051,-0.69136,3.5337,-16.0174
0.42811,-21.48463,4.83655,-1.30734,-13.42646,0.42811,-21.11764,2.95442,0.33599,-14.30825,0.42811,-20.76131,1.13096,1.93357,-15.16334,0.42811,-20.40485,-0.68918,3.53371,-16.01769
0.42811,-21.4844,4.83881,-1.30739,-13.42671,0.42811,-21.1174,2.95665,0.33596,-14.30852,0.42811,-20.76107,1.13317,1.93356,-15.16361,0.42811,-20.4046,-0.687,3.53371,-16.01797
0.42811,-21.48416,4.84106,-1.30744,-13.42696,0.42811,-21.11716,2.95888,0.33593,-14.30878,0.42811,-20.76082,1.13537,1.93355,-15.16389,0.42811,-20.40435,-0.68482,3.53372,-16.01825
0.4281,-21.48392,4.84332,-1.30749,-13.42722,0.4281,-21.11691,2.96111,0.33589,-14.30904,0.4281,-20.76057,1.13758,1.93353,-15.16416,0.4281,-20.40411,-0.68264,3.53372,-16.01853
0.4281,-21.48369,4.84558,-1.30754,-13.42747,0.4281,-21.11667,2.96334,0.33586,-14.3093,0.4281,-20.76033,1.13978,1.93352,-15.16443,0.4281,-20.40386,-0.68046,3.53373,-16.01881
0.42809,-21.48345,4.84783,-1.3076,-13.42772,0.42809,-21.11643,2.96557,0.33583,-14.30957,0.42809,-20.76008,1.14199,1.9335,-15.1647,0.42809,-20.40361,-0.67828,3.53373,-16.0191
0.42809,-21.48321,4.85009,-1.30765,-13.42797,0.42809,-21.11619,2.9678,0.3358,-14.30983,0.42809,-20.75984,1.14419,1.93349,-15.16498,0.42809,-20.40336,-0.6761,3.53374,-16.01938
0.42809,-21.48298,4.85235,-1.3077,-13.42823,0.42808,-21.11595,2.97003,0.33576,-14.31009,0.42808,-20.75959,1.14639,1.93348,-15.16525,0.42808,-20.40311,-0.67392,3.53374,-16.01966
0.42808,-21.48274,4.8546,-1.30775,-13.42848,0.42808,-21.11571,2.97226,0.33573,-14.31035,0.42808,-20.75935,1.1486,1.93346,-15.16552,0.42808,-20.40286,-0.67175,3.53375,-16.01994
0.42808,-21.4825,4.85686,-1.3078,-13.42873,0.42808,-21.11547,2.97449,0.3357,-14.31062,0.42808,-20.7591,1.1508,1.93345,-15.16579,0.42808,-20.40261,-0.66957,3.53375,-16.02023
0.42807,-21.48227,4.85912,-1.30786,-13.42899,0.42807,-21.11523,2.97672,0.33566,-14.31088,0.42807,-20.75886,1.15301,1.93344,-15.16607,0.42807,-20.40236,-0.66739,3.53376,-16.02051
0.42807,-21.48203,4.86137,-1.30791,-13.42924,0.42807,-21.11499,2.97895,0.33563,-14.31114,0.42807,-20.75861,1.15521,1.93342,-15.16634,0.42807,-20.40211,-0.66521,3.53376,-16.02079
0.42806,-21.48179,4.86363,-1.30796,-13.42949,0.42806,-21.11474,2.98118,0.3356,-14.31141,0.42806,-20.75837,1.15742,1.93341,-15.16661,0.42806,-20.40186,-0.66303,3.53377,-16.02107
0.42806,-21.48156,4.86589,-1.30801,-13.42974,0.42806,-21.1145,2.98341,0.33557,-14.31167,0.42806,-20.75812,1.15962,1.93339,-15.16688,0.42806,-20.40161,-0.66085,3.53377,-16.02136
0.42806,-21.48132,4.86814,-1.30806,-13.43,0.42805,-21.11426,2.98564,0.33553,-14.31193,0.42805,-20.75787,1.16183,1.93338,-15.16716,0.42805,-20.40136,-0.65867,3.53378,-16.02164
0.42805,-21.48108,4.8704,-1.30812,-13.43025,0.42805,-21.11402,2.98787,0.3355,-14.31219,0.42805,-20.75763,1.16403,1.93337,-15.16743,0.42805,-20.40111,-0.65649,3.53378,-16.02192
0.42805,-21.48085,4.87266,-1.30817,-13.4305,0.42805,-21.11378,2.9901,0.33547,-14.31246,0.42805,-20.75738,1.16624,1.93335,-15.1677,0.42805,-20.40086,-0.65431,3.53379,-16.0222
0.42804,-21.48061,4.87491,-1.30822,-13.43075,0.42804,-21.11354,2.99233,0.33544,-14.31272,0.42804,-20.75714,1.16844,1.93334,-15.16797,0.42804,-20.40061,-0.65213,3.53379,-16.02249
0.42804,-21.48037,4.87717,-1.30827,-13.43101,0.42804,-21.1133,2.99456,0.3354,-14.31298,0.42804,-20.75689,1.17065,1.93332,-15.16825,0.42804,-20.40036,-0.64995,3.5338,-16.02277
0.42803,-21.48014,4.87943,-1.30832,-13.43126,0.42803,-21.11306,2.99679,0.33537,-14.31324,0.42803,-20.75665,1.17285,1.93331,-15.16852,0.42803,-20.40011,-0.64777,3.5338,-16.02305
0.42803,-21.4799,4.88168,-1.30837,-13.43151,0.42803,-21.11281,2.99902,0.33534,-14.31351,0.42803,-20.7564,1.17506,1.9333,-15.16879,0.42803,-20.39986,-0.64559,3.53381,-16.02333
0.42803,-21.47966,4.88394,-1.30843,-13.43176,0.42803,-21.11257,3.00126,0.33531,-14.31377,0.42803,-20.75616,1.17726,1.93328,-15.16906,0.42803,-20.39961,-0.64341,3.53381,-16.02362
0.42802,-21.47943,4.8862,-1.30848,-13.43202,0.42802,-21.11233,3.00349,0.33527,-14.31403,0.42802,-20.75591,1.17947,1.93327,-15.16934,0.42802,-20.39936,-0.64123,3.53382,-16.0239
0.42802,-21.47919,4.88845,-1.30853,-13.43227,0.42802,-21.11209,3.00572,0.33524,-14.3143,0.42802,-20.75567,1.18167,1.93326,-15.16961,0.42802,-20.39911,-0.63905,3.53382,-16.02418
0.42801,-21.47895,4.89071,-1.30858,-13.43252,0.42801,-21.11185,3.00795,0.33521,-14.31456,0.42801,-20.75542,1.18388,1.93324,-15.16988,0.42801,-20.39886,-0.63688,3.53383,-16.02446
0.42801,-21.47871,4.89297,-1.30863,-13.43277,0.42801,-21.11161,3.01018,0.33518,-14.31482,0.42801,-20.75517,1.18608,1.93323,-15.17015,0.42801,-20.39861,-0.6347,3.53383,-16.02474
