,Mode,,Frequency,,Isotopologue
MODE,103,FREQUENCY=,1016.53701,(CM**-1),QDHHH
MODE,104,FREQUENCY=,1021.20090,(CM**-1),QDHHH
MODE,105,FREQUENCY=,1027.13009,(CM**-1),QDHHH
MODE,106,FREQUENCY=,1034.06072,(CM**-1),QDHHH
MODE,107,FREQUENCY=,1035.17829,(CM**-1),QDHHH
MODE,108,FREQUENCY=,1038.58017,(CM**-1),QDHHH
MODE,109,FREQUENCY=,1047.66462,(CM**-1),QDHHH
MODE,110,FREQUENCY=,1054.67078,(CM**-1),QDHHH
MODE,111,FREQUENCY=,1071.32274,(CM**-1),QDHHH
MODE,112,FREQUENCY=,1072.14442,(CM**-1),QDHHH
MODE,113,FREQUENCY=,1078.06809,(CM**-1),QDHHH
MODE,114,FREQUENCY=,1082.06651,(CM**-1),QDHHH
MODE,115,FREQUENCY=,1085.15706,(CM**-1),QDHHH
MODE,116,FREQUENCY=,1089.93968,(CM**-1),QDHHH
MODE,117,FREQUENCY=,1092.84646,(CM**-1),QDHHH
MODE,118,FREQUENCY=,1101.48438,(CM**-1),QDHHH
MODE,119,FREQUENCY=,1103.61834,(CM**-1),QDHHH
MODE,120,FREQUENCY=,1157.26430,(CM**-1),QDHHH
MODE,121,FREQUENCY=,1174.92982,(CM**-1),QDHHH
MODE,122,FREQUENCY=,1183.69560,(CM**-1),QDHHH
MODE,123,FREQUENCY=,1205.78597,(CM**-1),QDHHH
MODE,124,FREQUENCY=,1222.40943,(CM**-1),QDHHH
MODE,125,FREQUENCY=,1260.88592,(CM**-1),QDHHH
MODE,126,FREQUENCY=,1268.27542,(CM**-1),QDHHH
MODE,127,FREQUENCY=,1274.14408,(CM**-1),QDHHH
MODE,128,FREQUENCY=,1301.49229,(CM**-1),QDHHH
MODE,129,FREQUENCY=,1305.91769,(CM**-1),QDHHH
MODE,130,FREQUENCY=,1309.72236,(CM**-1),QDHHH
MODE,131,FREQUENCY=,1356.78854,(CM**-1),QDHHH
MODE,132,FREQUENCY=,1361.82216,(CM**-1),QDHHH
MODE,133,FREQUENCY=,1367.62594,(CM**-1),QDHHH
MODE,134,FREQUENCY=,1393.42153,(CM**-1),QDHHH
MODE,135,FREQUENCY=,1404.79724,(CM**-1),QDHHH
MODE,136,FREQUENCY=,1410.58368,(CM**-1),QDHHH
MODE,137,FREQUENCY=,1428.63749,(CM**-1),QDHHH
MODE,138,FREQUENCY=,1440.50715,(CM**-1),QDHHH
MODE,139,FREQUENCY=,1441.21375,(CM**-1),QDHHH
MODE,140,FREQUENCY=,1444.09943,(CM**-1),QDHHH
MODE,141,FREQUENCY=,1448.10465,(CM**-1),QDHHH
MODE,142,FREQUENCY=,1482.29756,(CM**-1),QDHHH
MODE,143,FREQUENCY=,1493.19165,(CM**-1),QDHHH
MODE,144,FREQUENCY=,1494.12406,(CM**-1),QDHHH
MODE,145,FREQUENCY=,1494.72959,(CM**-1),QDHHH
MODE,146,FREQUENCY=,1497.84408,(CM**-1),QDHHH
MODE,147,FREQUENCY=,1498.85431,(CM**-1),QDHHH
MODE,148,FREQUENCY=,1501.16926,(CM**-1),QDHHH
MODE,149,FREQUENCY=,1501.32178,(CM**-1),QDHHH
MODE,150,FREQUENCY=,1506.96346,(CM**-1),QDHHH
MODE,151,FREQUENCY=,1509.01115,(CM**-1),QDHHH
MODE,152,FREQUENCY=,1509.45015,(CM**-1),QDHHH
MODE,153,FREQUENCY=,1509.91461,(CM**-1),QDHHH
MODE,154,FREQUENCY=,1513.85847,(CM**-1),QDHHH
MODE,155,FREQUENCY=,1526.36544,(CM**-1),QDHHH
MODE,156,FREQUENCY=,1532.09392,(CM**-1),QDHHH
MODE,157,FREQUENCY=,1550.70731,(CM**-1),QDHHH
MODE,158,FREQUENCY=,1552.89927,(CM**-1),QDHHH
MODE,159,FREQUENCY=,1600.38587,(CM**-1),QDHHH
MODE,160,FREQUENCY=,1630.76607,(CM**-1),QDHHH
MODE,161,FREQUENCY=,1633.93117,(CM**-1),QDHHH
MODE,162,FREQUENCY=,1636.09944,(CM**-1),QDHHH
MODE,163,FREQUENCY=,1676.60006,(CM**-1),QDHHH
MODE,164,FREQUENCY=,1730.00659,(CM**-1),QDHHH
MODE,165,FREQUENCY=,1737.28065,(CM**-1),QDHHH
MODE,166,FREQUENCY=,2325.69618,(CM**-1),QDHHH
MODE,167,FREQUENCY=,3059.06025,(CM**-1),QDHHH
MODE,168,FREQUENCY=,3061.36372,(CM**-1),QDHHH
MODE,169,FREQUENCY=,3062.11053,(CM**-1),QDHHH
MODE,170,FREQUENCY=,3066.27376,(CM**-1),QDHHH
MODE,171,FREQUENCY=,3066.45706,(CM**-1),QDHHH
MODE,172,FREQUENCY=,3066.94664,(CM**-1),QDHHH
MODE,173,FREQUENCY=,3120.81948,(CM**-1),QDHHH
MODE,174,FREQUENCY=,3126.70955,(CM**-1),QDHHH
MODE,175,FREQUENCY=,3129.26855,(CM**-1),QDHHH
MODE,176,FREQUENCY=,3131.62305,(CM**-1),QDHHH
MODE,177,FREQUENCY=,3132.43991,(CM**-1),QDHHH
MODE,178,FREQUENCY=,3135.13227,(CM**-1),QDHHH
MODE,179,FREQUENCY=,3135.97812,(CM**-1),QDHHH
MODE,180,FREQUENCY=,3139.60687,(CM**-1),QDHHH
MODE,181,FREQUENCY=,3152.26760,(CM**-1),QDHHH
MODE,182,FREQUENCY=,3163.20042,(CM**-1),QDHHH
MODE,183,FREQUENCY=,3168.64660,(CM**-1),QDHHH
MODE,184,FREQUENCY=,3168.85909,(CM**-1),QDHHH
MODE,185,FREQUENCY=,3172.82054,(CM**-1),QDHHH
MODE,186,FREQUENCY=,3204.48943,(CM**-1),QDHHH
MODE,187,FREQUENCY=,3206.82115,(CM**-1),QDHHH
MODE,188,FREQUENCY=,3279.38963,(CM**-1),QDHHH
MODE,189,FREQUENCY=,3298.61061,(CM**-1),QDHHH
MODE,190,FREQUENCY=,3299.58559,(CM**-1),QDHHH
MODE,191,FREQUENCY=,3314.43916,(CM**-1),QDHHH
MODE,192,FREQUENCY=,3389.84459,(CM**-1),QDHHH
MODE,193,FREQUENCY=,3659.80886,(CM**-1),QDHHH
MODE,194,FREQUENCY=,3662.88139,(CM**-1),QDHHH
MODE,195,FREQUENCY=,3696.79562,(CM**-1),QDHHH
13-2-1-1-2,,,,,
MODE,1,FREQUENCY=,-883.45470,(CM**-1),QDHHD
MODE,8,FREQUENCY=,23.87872,(CM**-1),QDHHD
MODE,9,FREQUENCY=,31.79750,(CM**-1),QDHHD
MODE,10,FREQUENCY=,32.82971,(CM**-1),QDHHD
MODE,11,FREQUENCY=,36.16844,(CM**-1),QDHHD
MODE,12,FREQUENCY=,42.82556,(CM**-1),QDHHD
MODE,13,FREQUENCY=,46.15779,(CM**-1),QDHHD
MODE,14,FREQUENCY=,49.52521,(CM**-1),QDHHD
MODE,15,FREQUENCY=,51.83009,(CM**-1),QDHHD
MODE,16,FREQUENCY=,53.48791,(CM**-1),QDHHD
MODE,17,FREQUENCY=,58.97253,(CM**-1),QDHHD
MODE,18,FREQUENCY=,64.44707,(CM**-1),QDHHD
MODE,19,FREQUENCY=,67.45503,(CM**-1),QDHHD
MODE,20,FREQUENCY=,73.86361,(CM**-1),QDHHD
MODE,21,FREQUENCY=,76.15213,(CM**-1),QDHHD
MODE,22,FREQUENCY=,82.21539,(CM**-1),QDHHD
MODE,23,FREQUENCY=,83.52572,(CM**-1),QDHHD
MODE,24,FREQUENCY=,89.06311,(CM**-1),QDHHD
MODE,25,FREQUENCY=,96.71791,(CM**-1),QDHHD
MODE,26,FREQUENCY=,98.59877,(CM**-1),QDHHD
MODE,27,FREQUENCY=,105.72122,(CM**-1),QDHHD
MODE,28,FREQUENCY=,111.60949,(CM**-1),QDHHD
MODE,29,FREQUENCY=,113.54696,(CM**-1),QDHHD
MODE,30,FREQUENCY=,115.65263,(CM**-1),QDHHD
MODE,31,FREQUENCY=,121.77846,(CM**-1),QDHHD
MODE,32,FREQUENCY=,124.48852,(CM**-1),QDHHD
MODE,33,FREQUENCY=,127.30324,(CM**-1),QDHHD
MODE,34,FREQUENCY=,137.32899,(CM**-1),QDHHD
MODE,35,FREQUENCY=,138.46516,(CM**-1),QDHHD
MODE,36,FREQUENCY=,148.33975,(CM**-1),QDHHD
MODE,37,FREQUENCY=,152.51659,(CM**-1),QDHHD
MODE,38,FREQUENCY=,156.95976,(CM**-1),QDHHD
MODE,39,FREQUENCY=,160.24546,(CM**-1),QDHHD
MODE,40,FREQUENCY=,164.93993,(CM**-1),QDHHD
MODE,41,FREQUENCY=,168.55119,(CM**-1),QDHHD
MODE,42,FREQUENCY=,172.79025,(CM**-1),QDHHD
MODE,43,FREQUENCY=,175.24393,(CM**-1),QDHHD
MODE,44,FREQUENCY=,182.30021,(CM**-1),QDHHD
MODE,45,FREQUENCY=,183.44977,(CM**-1),QDHHD
MODE,46,FREQUENCY=,197.70963,(CM**-1),QDHHD
MODE,47,FREQUENCY=,198.63520,(CM**-1),QDHHD
MODE,48,FREQUENCY=,206.98543,(CM**-1),QDHHD
MODE,49,FREQUENCY=,220.82809,(CM**-1),QDHHD
MODE,50,FREQUENCY=,227.88466,(CM**-1),QDHHD
MODE,51,FREQUENCY=,240.34893,(CM**-1),QDHHD
MODE,52,FREQUENCY=,250.34438,(CM**-1),QDHHD
MODE,53,FREQUENCY=,270.31680,(CM**-1),QDHHD
MODE,54,FREQUENCY=,275.96588,(CM**-1),QDHHD
MODE,55,FREQUENCY=,279.79414,(CM**-1),QDHHD
MODE,56,FREQUENCY=,294.96147,(CM**-1),QDHHD
MODE,57,FREQUENCY=,306.35934,(CM**-1),QDHHD
MODE,58,FREQUENCY=,323.13699,(CM**-1),QDHHD
MODE,59,FREQUENCY=,325.47671,(CM**-1),QDHHD
MODE,60,FREQUENCY=,328.85876,(CM**-1),QDHHD
MODE,61,FREQUENCY=,351.10353,(CM**-1),QDHHD
MODE,62,FREQUENCY=,358.21354,(CM**-1),QDHHD
MODE,63,FREQUENCY=,364.60038,(CM**-1),QDHHD
MODE,64,FREQUENCY=,372.87198,(CM**-1),QDHHD
MODE,65,FREQUENCY=,380.14778,(CM**-1),QDHHD
MODE,66,FREQUENCY=,431.86481,(CM**-1),QDHHD
MODE,67,FREQUENCY=,453.62355,(CM**-1),QDHHD
MODE,68,FREQUENCY=,492.09536,(CM**-1),QDHHD
MODE,69,FREQUENCY=,513.15547,(CM**-1),QDHHD
MODE,70,FREQUENCY=,523.06744,(CM**-1),QDHHD
MODE,71,FREQUENCY=,525.90041,(CM**-1),QDHHD
MODE,72,FREQUENCY=,534.96324,(CM**-1),QDHHD
MODE,73,FREQUENCY=,550.10677,(CM**-1),QDHHD
MODE,74,FREQUENCY=,569.11716,(CM**-1),QDHHD
MODE,75,FREQUENCY=,603.05468,(CM**-1),QDHHD
MODE,76,FREQUENCY=,614.65674,(CM**-1),QDHHD
MODE,77,FREQUENCY=,616.92894,(CM**-1),QDHHD
MODE,78,FREQUENCY=,618.03380,(CM**-1),QDHHD
MODE,79,FREQUENCY=,628.27881,(CM**-1),QDHHD
MODE,80,FREQUENCY=,636.29546,(CM**-1),QDHHD
MODE,81,FREQUENCY=,637.54850,(CM**-1),QDHHD
MODE,82,FREQUENCY=,649.13449,(CM**-1),QDHHD
MODE,83,FREQUENCY=,652.13628,(CM**-1),QDHHD
MODE,84,FREQUENCY=,663.55627,(CM**-1),QDHHD
MODE,85,FREQUENCY=,668.35191,(CM**-1),QDHHD
MODE,86,FREQUENCY=,669.75417,(CM**-1),QDHHD
MODE,87,FREQUENCY=,678.84663,(CM**-1),QDHHD
MODE,88,FREQUENCY=,680.21040,(CM**-1),QDHHD
MODE,89,FREQUENCY=,687.52952,(CM**-1),QDHHD
MODE,90,FREQUENCY=,720.43616,(CM**-1),QDHHD
MODE,91,FREQUENCY=,722.75336,(CM**-1),QDHHD
MODE,92,FREQUENCY=,729.21978,(CM**-1),QDHHD
MODE,93,FREQUENCY=,786.18585,(CM**-1),QDHHD
MODE,94,FREQUENCY=,819.05642,(CM**-1),QDHHD
MODE,95,FREQUENCY=,866.81520,(CM**-1),QDHHD
MODE,96,FREQUENCY=,875.80642,(CM**-1),QDHHD
MODE,97,FREQUENCY=,924.92270,(CM**-1),QDHHD
MODE,98,FREQUENCY=,943.28815,(CM**-1),QDHHD
MODE,99,FREQUENCY=,947.08010,(CM**-1),QDHHD
MODE,100,FREQUENCY=,948.36127,(CM**-1),QDHHD
MODE,101,FREQUENCY=,951.51449,(CM**-1),QDHHD
MODE,102,FREQUENCY=,960.58633,(CM**-1),QDHHD
MODE,103,FREQUENCY=,969.35103,(CM**-1),QDHHD
MODE,104,FREQUENCY=,997.33609,(CM**-1),QDHHD
MODE,105,FREQUENCY=,1016.54117,(CM**-1),QDHHD
MODE,106,FREQUENCY=,1021.19530,(CM**-1),QDHHD
MODE,107,FREQUENCY=,1027.13004,(CM**-1),QDHHD
MODE,108,FREQUENCY=,1034.07279,(CM**-1),QDHHD
MODE,109,FREQUENCY=,1035.17783,(CM**-1),QDHHD
MODE,110,FREQUENCY=,1038.60190,(CM**-1),QDHHD
MODE,111,FREQUENCY=,1047.67345,(CM**-1),QDHHD
MODE,112,FREQUENCY=,1054.66447,(CM**-1),QDHHD
MODE,113,FREQUENCY=,1072.13543,(CM**-1),QDHHD
MODE,114,FREQUENCY=,1077.90516,(CM**-1),QDHHD
MODE,115,FREQUENCY=,1081.87351,(CM**-1),QDHHD
MODE,116,FREQUENCY=,1085.15129,(CM**-1),QDHHD
MODE,117,FREQUENCY=,1089.93943,(CM**-1),QDHHD
MODE,118,FREQUENCY=,1092.84710,(CM**-1),QDHHD
MODE,119,FREQUENCY=,1101.48211,(CM**-1),QDHHD
MODE,120,FREQUENCY=,1103.61659,(CM**-1),QDHHD
MODE,121,FREQUENCY=,1150.52803,(CM**-1),QDHHD
MODE,122,FREQUENCY=,1174.90532,(CM**-1),QDHHD
MODE,123,FREQUENCY=,1183.69544,(CM**-1),QDHHD
MODE,124,FREQUENCY=,1205.76454,(CM**-1),QDHHD
MODE,125,FREQUENCY=,1237.63843,(CM**-1),QDHHD
MODE,126,FREQUENCY=,1268.27036,(CM**-1),QDHHD
MODE,127,FREQUENCY=,1274.14285,(CM**-1),QDHHD
MODE,128,FREQUENCY=,1301.47213,(CM**-1),QDHHD
MODE,129,FREQUENCY=,1305.91244,(CM**-1),QDHHD
MODE,130,FREQUENCY=,1309.62374,(CM**-1),QDHHD
MODE,131,FREQUENCY=,1356.78830,(CM**-1),QDHHD
MODE,132,FREQUENCY=,1361.82208,(CM**-1),QDHHD
MODE,133,FREQUENCY=,1367.59591,(CM**-1),QDHHD
MODE,134,FREQUENCY=,1393.39384,(CM**-1),QDHHD
MODE,135,FREQUENCY=,1404.78891,(CM**-1),QDHHD
MODE,136,FREQUENCY=,1410.57040,(CM**-1),QDHHD
MODE,137,FREQUENCY=,1428.63064,(CM**-1),QDHHD
MODE,138,FREQUENCY=,1439.32257,(CM**-1),QDHHD
MODE,139,FREQUENCY=,1441.10181,(CM**-1),QDHHD
MODE,140,FREQUENCY=,1444.09929,(CM**-1),QDHHD
MODE,141,FREQUENCY=,1448.10128,(CM**-1),QDHHD
MODE,142,FREQUENCY=,1482.27186,(CM**-1),QDHHD
MODE,143,FREQUENCY=,1493.18887,(CM**-1),QDHHD
MODE,144,FREQUENCY=,1494.11806,(CM**-1),QDHHD
MODE,145,FREQUENCY=,1494.72945,(CM**-1),QDHHD
MODE,146,FREQUENCY=,1497.84405,(CM**-1),QDHHD
MODE,147,FREQUENCY=,1498.84061,(CM**-1),QDHHD
MODE,148,FREQUENCY=,1501.16876,(CM**-1),QDHHD
MODE,149,FREQUENCY=,1501.32074,(CM**-1),QDHHD
MODE,150,FREQUENCY=,1506.96198,(CM**-1),QDHHD
MODE,151,FREQUENCY=,1509.01071,(CM**-1),QDHHD
MODE,152,FREQUENCY=,1509.44904,(CM**-1),QDHHD
MODE,153,FREQUENCY=,1509.91423,(CM**-1),QDHHD
MODE,154,FREQUENCY=,1513.84869,(CM**-1),QDHHD
MODE,155,FREQUENCY=,1526.36243,(CM**-1),QDHHD
MODE,156,FREQUENCY=,1532.09368,(CM**-1),QDHHD
MODE,157,FREQUENCY=,1550.70592,(CM**-1),QDHHD
MODE,158,FREQUENCY=,1552.88797,(CM**-1),QDHHD
MODE,159,FREQUENCY=,1600.33932,(CM**-1),QDHHD
MODE,160,FREQUENCY=,1630.74076,(CM**-1),QDHHD
MODE,161,FREQUENCY=,1633.92784,(CM**-1),QDHHD
MODE,162,FREQUENCY=,1636.07734,(CM**-1),QDHHD
MODE,163,FREQUENCY=,1676.59605,(CM**-1),QDHHD
MODE,164,FREQUENCY=,1730.00563,(CM**-1),QDHHD
MODE,165,FREQUENCY=,1737.26696,(CM**-1),QDHHD
MODE,166,FREQUENCY=,2325.61342,(CM**-1),QDHHD
MODE,167,FREQUENCY=,3059.05997,(CM**-1),QDHHD
MODE,168,FREQUENCY=,3061.36369,(CM**-1),QDHHD
MODE,169,FREQUENCY=,3062.11044,(CM**-1),QDHHD
MODE,170,FREQUENCY=,3066.27370,(CM**-1),QDHHD
MODE,171,FREQUENCY=,3066.45704,(CM**-1),QDHHD
MODE,172,FREQUENCY=,3066.94660,(CM**-1),QDHHD
MODE,173,FREQUENCY=,3120.81941,(CM**-1),QDHHD
MODE,174,FREQUENCY=,3126.70955,(CM**-1),QDHHD
MODE,175,FREQUENCY=,3129.26843,(CM**-1),QDHHD
MODE,176,FREQUENCY=,3131.48692,(CM**-1),QDHHD
MODE,177,FREQUENCY=,3132.43988,(CM**-1),QDHHD
MODE,178,FREQUENCY=,3135.13226,(CM**-1),QDHHD
MODE,179,FREQUENCY=,3135.97805,(CM**-1),QDHHD
MODE,180,FREQUENCY=,3139.60685,(CM**-1),QDHHD
MODE,181,FREQUENCY=,3152.26760,(CM**-1),QDHHD
MODE,182,FREQUENCY=,3163.20009,(CM**-1),QDHHD
MODE,183,FREQUENCY=,3168.64655,(CM**-1),QDHHD
MODE,184,FREQUENCY=,3168.85908,(CM**-1),QDHHD
MODE,185,FREQUENCY=,3172.82052,(CM**-1),QDHHD
MODE,186,FREQUENCY=,3204.41914,(CM**-1),QDHHD
MODE,187,FREQUENCY=,3206.64850,(CM**-1),QDHHD
MODE,188,FREQUENCY=,3279.38945,(CM**-1),QDHHD
MODE,189,FREQUENCY=,3298.61061,(CM**-1),QDHHD
MODE,190,FREQUENCY=,3299.58558,(CM**-1),QDHHD
MODE,191,FREQUENCY=,3314.43899,(CM**-1),QDHHD
MODE,192,FREQUENCY=,3389.84325,(CM**-1),QDHHD
MODE,193,FREQUENCY=,3659.80878,(CM**-1),QDHHD
MODE,194,FREQUENCY=,3662.88136,(CM**-1),QDHHD
MODE,195,FREQUENCY=,3696.79547,(CM**-1),QDHHD
13-2-1-2-1,,,,,
MODE,1,FREQUENCY=,-1142.56831,(CM**-1),QDHDH
MODE,8,FREQUENCY=,23.59770,(CM**-1),QDHDH
MODE,9,FREQUENCY=,31.30329,(CM**-1),QDHDH
MODE,10,FREQUENCY=,32.77143,(CM**-1),QDHDH
MODE,11,FREQUENCY=,35.85339,(CM**-1),QDHDH
MODE,12,FREQUENCY=,42.77925,(CM**-1),QDHDH
MODE,13,FREQUENCY=,46.14252,(CM**-1),QDHDH
MODE,14,FREQUENCY=,49.46361,(CM**-1),QDHDH
MODE,15,FREQUENCY=,51.68760,(CM**-1),QDHDH
MODE,16,FREQUENCY=,53.48005,(CM**-1),QDHDH
MODE,17,FREQUENCY=,58.92097,(CM**-1),QDHDH
MODE,18,FREQUENCY=,63.73706,(CM**-1),QDHDH
MODE,19,FREQUENCY=,67.32206,(CM**-1),QDHDH
MODE,20,FREQUENCY=,72.83978,(CM**-1),QDHDH
MODE,21,FREQUENCY=,75.67748,(CM**-1),QDHDH
MODE,22,FREQUENCY=,76.28063,(CM**-1),QDHDH
MODE,23,FREQUENCY=,83.09570,(CM**-1),QDHDH
MODE,24,FREQUENCY=,88.99469,(CM**-1),QDHDH
MODE,25,FREQUENCY=,96.68402,(CM**-1),QDHDH
MODE,26,FREQUENCY=,97.72518,(CM**-1),QDHDH
MODE,27,FREQUENCY=,105.50502,(CM**-1),QDHDH
MODE,28,FREQUENCY=,111.43661,(CM**-1),QDHDH
MODE,29,FREQUENCY=,113.50189,(CM**-1),QDHDH
MODE,30,FREQUENCY=,115.64819,(CM**-1),QDHDH
MODE,31,FREQUENCY=,121.70862,(CM**-1),QDHDH
MODE,32,FREQUENCY=,124.48707,(CM**-1),QDHDH
MODE,33,FREQUENCY=,127.30483,(CM**-1),QDHDH
MODE,34,FREQUENCY=,137.33989,(CM**-1),QDHDH
MODE,35,FREQUENCY=,138.50059,(CM**-1),QDHDH
MODE,36,FREQUENCY=,148.34558,(CM**-1),QDHDH
MODE,37,FREQUENCY=,152.58580,(CM**-1),QDHDH
MODE,38,FREQUENCY=,156.95671,(CM**-1),QDHDH
MODE,39,FREQUENCY=,160.24195,(CM**-1),QDHDH
MODE,40,FREQUENCY=,164.97277,(CM**-1),QDHDH
MODE,41,FREQUENCY=,168.55701,(CM**-1),QDHDH
MODE,42,FREQUENCY=,172.79786,(CM**-1),QDHDH
MODE,43,FREQUENCY=,175.28190,(CM**-1),QDHDH
MODE,44,FREQUENCY=,182.22189,(CM**-1),QDHDH
MODE,45,FREQUENCY=,183.42093,(CM**-1),QDHDH
MODE,46,FREQUENCY=,197.72354,(CM**-1),QDHDH
MODE,47,FREQUENCY=,198.42817,(CM**-1),QDHDH
MODE,48,FREQUENCY=,207.03886,(CM**-1),QDHDH
MODE,49,FREQUENCY=,221.14940,(CM**-1),QDHDH
MODE,50,FREQUENCY=,227.74378,(CM**-1),QDHDH
MODE,51,FREQUENCY=,244.56266,(CM**-1),QDHDH
MODE,52,FREQUENCY=,250.84399,(CM**-1),QDHDH
MODE,53,FREQUENCY=,270.67094,(CM**-1),QDHDH
MODE,54,FREQUENCY=,275.96215,(CM**-1),QDHDH
MODE,55,FREQUENCY=,279.77495,(CM**-1),QDHDH
MODE,56,FREQUENCY=,302.88724,(CM**-1),QDHDH
MODE,57,FREQUENCY=,315.27794,(CM**-1),QDHDH
MODE,58,FREQUENCY=,322.45560,(CM**-1),QDHDH
MODE,59,FREQUENCY=,326.29064,(CM**-1),QDHDH
MODE,60,FREQUENCY=,330.38503,(CM**-1),QDHDH
MODE,61,FREQUENCY=,356.71339,(CM**-1),QDHDH
MODE,62,FREQUENCY=,359.37272,(CM**-1),QDHDH
MODE,63,FREQUENCY=,368.49641,(CM**-1),QDHDH
MODE,64,FREQUENCY=,373.43896,(CM**-1),QDHDH
MODE,65,FREQUENCY=,377.16878,(CM**-1),QDHDH
MODE,66,FREQUENCY=,415.39536,(CM**-1),QDHDH
MODE,67,FREQUENCY=,453.42282,(CM**-1),QDHDH
MODE,68,FREQUENCY=,492.10005,(CM**-1),QDHDH
MODE,69,FREQUENCY=,513.19414,(CM**-1),QDHDH
MODE,70,FREQUENCY=,523.05975,(CM**-1),QDHDH
MODE,71,FREQUENCY=,525.84793,(CM**-1),QDHDH
MODE,72,FREQUENCY=,534.94867,(CM**-1),QDHDH
MODE,73,FREQUENCY=,550.06449,(CM**-1),QDHDH
MODE,74,FREQUENCY=,569.10978,(CM**-1),QDHDH
MODE,75,FREQUENCY=,603.05734,(CM**-1),QDHDH
MODE,76,FREQUENCY=,614.65802,(CM**-1),QDHDH
MODE,77,FREQUENCY=,616.94330,(CM**-1),QDHDH
MODE,78,FREQUENCY=,618.03419,(CM**-1),QDHDH
MODE,79,FREQUENCY=,628.28857,(CM**-1),QDHDH
MODE,80,FREQUENCY=,636.30031,(CM**-1),QDHDH
MODE,81,FREQUENCY=,637.56388,(CM**-1),QDHDH
MODE,82,FREQUENCY=,649.13559,(CM**-1),QDHDH
MODE,83,FREQUENCY=,652.13633,(CM**-1),QDHDH
MODE,84,FREQUENCY=,663.70037,(CM**-1),QDHDH
MODE,85,FREQUENCY=,668.35348,(CM**-1),QDHDH
MODE,86,FREQUENCY=,669.77485,(CM**-1),QDHDH
MODE,87,FREQUENCY=,678.85777,(CM**-1),QDHDH
MODE,88,FREQUENCY=,680.35942,(CM**-1),QDHDH
MODE,89,FREQUENCY=,687.53920,(CM**-1),QDHDH
MODE,90,FREQUENCY=,722.75213,(CM**-1),QDHDH
MODE,91,FREQUENCY=,729.21458,(CM**-1),QDHDH
MODE,92,FREQUENCY=,743.63365,(CM**-1),QDHDH
MODE,93,FREQUENCY=,786.39600,(CM**-1),QDHDH
MODE,94,FREQUENCY=,819.06333,(CM**-1),QDHDH
MODE,95,FREQUENCY=,875.80666,(CM**-1),QDHDH
MODE,96,FREQUENCY=,924.90806,(CM**-1),QDHDH
MODE,97,FREQUENCY=,943.28760,(CM**-1),QDHDH
MODE,98,FREQUENCY=,947.08796,(CM**-1),QDHDH
MODE,99,FREQUENCY=,948.36068,(CM**-1),QDHDH
MODE,100,FREQUENCY=,951.51613,(CM**-1),QDHDH
MODE,101,FREQUENCY=,960.64188,(CM**-1),QDHDH
MODE,102,FREQUENCY=,997.25023,(CM**-1),QDHDH
MODE,103,FREQUENCY=,1016.52008,(CM**-1),QDHDH
MODE,104,FREQUENCY=,1019.47877,(CM**-1),QDHDH
MODE,105,FREQUENCY=,1021.26347,(CM**-1),QDHDH
MODE,106,FREQUENCY=,1027.13500,(CM**-1),QDHDH
MODE,107,FREQUENCY=,1034.05981,(CM**-1),QDHDH
MODE,108,FREQUENCY=,1035.18913,(CM**-1),QDHDH
MODE,109,FREQUENCY=,1038.57893,(CM**-1),QDHDH
MODE,110,FREQUENCY=,1047.66358,(CM**-1),QDHDH
MODE,111,FREQUENCY=,1054.67367,(CM**-1),QDHDH
MODE,112,FREQUENCY=,1070.08106,(CM**-1),QDHDH
MODE,113,FREQUENCY=,1072.16031,(CM**-1),QDHDH
MODE,114,FREQUENCY=,1078.14622,(CM**-1),QDHDH
MODE,115,FREQUENCY=,1081.96773,(CM**-1),QDHDH
MODE,116,FREQUENCY=,1085.15252,(CM**-1),QDHDH
MODE,117,FREQUENCY=,1089.93962,(CM**-1),QDHDH
MODE,118,FREQUENCY=,1092.84546,(CM**-1),QDHDH
MODE,119,FREQUENCY=,1101.48526,(CM**-1),QDHDH
MODE,120,FREQUENCY=,1103.61692,(CM**-1),QDHDH
MODE,121,FREQUENCY=,1142.08953,(CM**-1),QDHDH
MODE,122,FREQUENCY=,1174.92181,(CM**-1),QDHDH
MODE,123,FREQUENCY=,1183.69544,(CM**-1),QDHDH
MODE,124,FREQUENCY=,1199.43626,(CM**-1),QDHDH
MODE,125,FREQUENCY=,1205.87689,(CM**-1),QDHDH
MODE,126,FREQUENCY=,1268.27073,(CM**-1),QDHDH
MODE,127,FREQUENCY=,1274.14342,(CM**-1),QDHDH
MODE,128,FREQUENCY=,1301.44755,(CM**-1),QDHDH
MODE,129,FREQUENCY=,1305.90329,(CM**-1),QDHDH
MODE,130,FREQUENCY=,1308.95084,(CM**-1),QDHDH
MODE,131,FREQUENCY=,1317.33296,(CM**-1),QDHDH
MODE,132,FREQUENCY=,1356.78871,(CM**-1),QDHDH
MODE,133,FREQUENCY=,1361.82225,(CM**-1),QDHDH
MODE,134,FREQUENCY=,1367.64828,(CM**-1),QDHDH
MODE,135,FREQUENCY=,1393.42209,(CM**-1),QDHDH
MODE,136,FREQUENCY=,1404.80532,(CM**-1),QDHDH
MODE,137,FREQUENCY=,1410.58494,(CM**-1),QDHDH
MODE,138,FREQUENCY=,1428.64230,(CM**-1),QDHDH
MODE,139,FREQUENCY=,1441.11902,(CM**-1),QDHDH
