series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7731092436974789,-0.012618426825714704,0.06845799950355112,11.719783931737217,28.1347479106807,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7773109243697479,-0.012403143362334555,0.06773194822985777,11.557834154719872,27.609140070565402,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7815126050420168,-0.012188134265027115,0.06699132103994775,11.3939161350118,27.082261733189203,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7857142857142857,-0.011973398519773146,0.06623587966410709,11.228025133680703,26.554209973901607,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7899159663865546,-0.011758934404961141,0.0654653457746977,11.060158186349927,26.02513282496793,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7941176470588236,-0.011544741034661255,0.0646795038079125,10.890309683751696,25.495090522621677,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.7983193277310925,-0.011330817695978442,0.06387815650019263,10.718473260167887,24.96411542749469,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8025210084033614,-0.011117162966102148,0.06306104716479516,10.544645022161507,24.432315933604944,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8067226890756303,-0.010903774766300832,0.0622278974834972,10.368822093268767,23.899826396974788,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8109243697478992,-0.010690651934128019,0.06137846413399152,10.190999925498105,23.366729199242553,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.8151260504201681,-0.010477794313750736,0.06051254194943023,10.01117213532781,22.83305031714863,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.819327731092437,-0.010265199086709958,0.05962983685372589,9.829336517233987,22.29893413127502,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
