series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2p,gammaCDff2s,gammaDDff2pp,gammaDDff2ps,gammaCDff3,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7915966386554623,0.00569312561952012,0.05299087155776361,0.8057721358732362,-3.1757551671467974,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.7983193277310925,0.0055021623831180925,0.05121005318360953,0.76426402336185,-3.102340161678247,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8050420168067227,0.00531239376607841,0.04943645941831811,0.7236814308066868,-3.026400287022582,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8117647058823529,0.005123802049116841,0.0476699863177037,0.684008686774,-2.947990119889283,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8184873949579832,0.004936371124609866,0.045910539861590466,0.6452316401606747,-2.8671580435924824,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8252100840336134,0.004750085054727797,0.04415802685006716,0.6073363298570785,-2.783951798400849,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8319327731092439,0.004564927753532502,0.04241235371936109,0.5703088032162208,-2.6984193094962663,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8386554621848741,0.004380883479101952,0.04067342773477878,0.5341352678972677,-2.6106079784568585,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8453781512605043,0.0041979365796801825,0.03894115842283561,0.49880233412303454,-2.520563762809286,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8521008403361345,0.004016071908832861,0.03721545716274601,0.46429691322393307,-2.4283315006453,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8588235294117648,0.0038352746449329587,0.035496237127017743,0.43060623139695686,-2.333954887199213,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.865546218487395,0.003655529728331315,0.033783413297645386,0.3977178416752371,-2.237476521680894,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8722689075630252,0.0034768222654666765,0.03207690223545157,0.3656195898249761,-2.138937951381167,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8789915966386554,0.0032991362186956825,0.03037662224512467,0.33429966188991733,-2.0383796878573617,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8857142857142857,0.0031224546205134117,0.028682493181847086,0.30374654761714637,-1.9358412542491832,0.05239605903625488,80.56972513688488,500.0,True,0.195
Intermediate-reversibility model,central,0,0.5,0.8,0.5,0.9749,1.0,0.9256,0.9255,1.0,0.8924369747899161,0.002946759005097204,0.02699443649478997,0.2739490417363463,-1.8313612216197888,0.05239605903625488,80.56972513688488,500.0,True,0.195
