series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.8714285714285714,0.0005062210995484076,0.027938056594284333,2.054938755321463,7.162861652875183,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.8789915966386554,0.00048048637132100456,0.026474856043730264,1.921018848535165,6.7700399242949345,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.8865546218487395,0.0004549625783927959,0.025011693939029772,1.7880786918834053,6.379200009863797,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.8941176470588235,0.0004296476612917589,0.02354855102967955,1.6561077076354287,5.990313835147909,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9016806722689076,0.0004045405233410594,0.02208540245526885,1.525093071355981,5.603345204984955,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9092436974789916,0.0003796420821707094,0.020622216579483623,1.3950201643597728,5.218259525991541,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9168067226890756,0.0003549559676298997,0.019158952156997366,1.2658721305854461,4.835024717653711,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9243697478991596,0.00033049359181639153,0.017695537074568626,1.1376261695091492,4.453613150351869,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9319327731092437,0.0003062780426164043,0.01623184960091593,1.0102514245449765,4.073998561132149,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9394957983193277,0.000282352161942994,0.014767683100335143,0.8837036175314744,3.696158597102294,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9470588235294117,0.0002587898591892264,0.013302696946459665,0.7579193343137671,3.3200867190785486,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9546218487394957,0.00023573806452695302,0.011836213081550175,0.6327975260402746,2.9457727169903185,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9621848739495799,0.0002134718384901801,0.010366918714290884,0.5081716581931345,2.573070975583118,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9697478991596639,0.00019248965429901268,0.008892163536667153,0.38370525947834494,2.200899680738701,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9773109243697479,0.00017364996028036405,0.007405087982231942,0.2583329526623962,1.8226960202139602,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.9848739495798319,0.00015779340352691928,0.005875657690714087,0.12779809115896731,1.4049348160266102,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,0.992436974789916,0.00013748541597761267,0.004088860786468259,-0.01623498396699396,0.8200989753354112,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_plus,0.8200000000000001,0.54,0.03,0.979,0.92,1.0,0.0,0.0,0.0,0.0,0.78,0.54,0.03,0.979,0.92,0.0453791618347168,251.62829813659206,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.1,0.01866170140238676,0.22949289688134739,25.498319786136967,72.48450294638984,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.10756302521008404,0.018179700441819734,0.22641088574244894,24.87660461454934,70.52320741241354,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.11512605042016807,0.017721848098339446,0.22339815566421733,24.28233829860135,68.65828047192045,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.12268907563025211,0.017285828387473917,0.22044932019321886,23.713039131603686,66.88072435316712,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.13025210084033614,0.016869603209980183,0.21755955094024432,23.166505068962316,65.18254777292921,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.13781512605042018,0.016471489246917163,0.21472483154991137,22.640937525998773,63.5572878191609,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.1453781512605042,0.016089964877849226,0.21194144053555497,22.134690600509586,61.9990099670591,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.15294117647058825,0.015723704373407223,0.20920610298939296,21.646334582647413,60.50258640455922,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.16050420168067228,0.015371537818770774,0.20651587704375537,21.17460278207623,59.06348149984477,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.16806722689075632,0.015032378544101102,0.20386796488357692,20.71829422503962,57.67735817056441,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.17563025210084032,0.014705284826206597,0.20125990241558575,20.276375391177993,56.34051546123856,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.18319327731092439,0.014389427538315272,0.19868949860034948,19.847937577047812,55.04971531103659,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.1907563025210084,0.014084032357567179,0.19615466660438904,19.432115192717202,53.801846644983755,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.19831932773109245,0.013788460063957383,0.19365371623107808,19.028215026710754,52.59447636855851,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.20588235294117646,0.013502122586814816,0.19118505574604477,18.63559368346314,51.42534360422428,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.21344537815126052,0.013224430931960983,0.18874701511003228,18.253580566222208,50.29203825385762,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.22100840336134453,0.012954861012722783,0.18633809750073776,17.881581731185907,49.192440784625674,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.22857142857142856,0.01269297059584163,0.18395704961675777,17.51911035425354,48.124857813934035,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2361344537815126,0.012438335990742136,0.18160264368815576,17.165689612951756,47.087610052711206,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.24369747899159663,0.012190546942588155,0.17927366434923706,16.82084630424188,46.0790068259277,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.25126050420168067,0.011949213939754384,0.1769689250268144,16.484121508519948,45.09739106343665,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2588235294117647,0.011714018511684203,0.1746874924302838,16.15516017234358,44.141535483870726,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.26638655462184874,0.011484676267261065,0.17242853512329712,15.833650047624447,43.21037896712512,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2739495798319328,0.011260894373621948,0.1701911463518671,15.519249926641066,42.30271371866489,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2815126050420168,0.011042394171340397,0.1679744484255641,15.211630182730529,41.41736364418511,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2890756302521008,0.010828928085756525,0.16577766342101727,14.910502563114942,40.553317088698904,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.2966386554621849,0.010620281763609117,0.16360012437915275,14.615625195535259,39.70975128976793,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.30420168067226894,0.010416245360938211,0.16144116479361836,14.326755371653322,38.88582620625573,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.31176470588235294,0.01021661329644014,0.15930011919070894,14.04364961533459,38.08068524739588,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.31932773109243695,0.010021191587702706,0.15717635394123855,13.766076719829947,37.29351360458121,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.326890756302521,0.009829807753506807,0.15506930613655254,13.493834964752036,36.523615165221884,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3344537815126051,0.009642303459580788,0.15297845676370692,13.226740497334115,35.77036249087224,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3420168067226891,0.009458522056904459,0.15090328420529872,12.964606981559221,35.033107917058366,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3495798319327731,0.009278317657392968,0.14884330976868554,12.707262004432277,34.31125727842049,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3571428571428571,0.009101553182342473,0.14679806673319004,12.454542111471039,33.60424639026912,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3647058823529412,0.008928099303226727,0.14476709422467077,12.20629113357233,32.9115337921455,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3722689075630252,0.008757834888560644,0.14274997657457159,11.962364496513866,32.232623841662424,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.3798319327731092,0.008590645711621488,0.14074632631237863,11.722626152777146,31.567052501740044,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.38739495798319323,0.008426423384492718,0.13875576916546314,11.486946028987584,30.91437528691744,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.39495798319327735,0.008265065689191674,0.13677795197506573,11.25520218380875,30.274178978130482,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.40252100840336136,0.008106475416271177,0.13481253450425973,11.027278102151701,29.646068665774738,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.41008403361344536,0.007950558842565804,0.13285917698571745,10.803058701924884,29.029648061084888,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.41764705882352937,0.007797218663519252,0.1309175036050196,10.582417632846761,28.424460564008967,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.4252100840336135,0.00764637162405991,0.12898720962071142,10.365252938661188,27.83015859286351,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.4327731092436975,0.007497952413362409,0.1270680860612016,10.1514953108374,27.246543651039733,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.4403361344537815,0.007351878772644378,0.1251598108751823,9.941038196702321,26.673235218121004,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.4478991596638655,0.0072080682365832345,0.12326204999722143,9.733771303368533,26.109828741516157,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.4554621848739496,0.007066451460939122,0.12137454410041068,9.529608837416793,25.55603243359735,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.46302521008403363,0.006926962778052701,0.11949704675128077,9.328469637264607,25.01157147577964,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.47058823529411764,0.006789535686760058,0.1176292954514587,9.130267907309042,24.476143940431932,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.47815126050420165,0.006654120103554188,0.11577112754867104,8.934950439629139,23.949602301441065,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.48571428571428577,0.006520653141013473,0.11392228553891626,8.742433840105388,23.431647248289828,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.49327731092436977,0.006389068109309183,0.11208247531707409,8.55262355619842,22.92191910035691,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5008403361344538,0.006259310782091203,0.11025148083558887,8.365449927909454,22.42017666680164,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5084033613445378,0.0061313503625073425,0.1084292418921736,8.18089275809778,21.926420058583748,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5159663865546219,0.006005133670023349,0.10661553392321159,7.99888054276775,21.440392245049793,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5235294117647059,0.0058806091419751575,0.10481013599333662,7.81934321785266,20.961839197472,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5310924369747899,0.0057577238415377156,0.10301280983888399,7.6422056616995855,20.49047753248947,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5386554621848739,0.005636436355658118,0.10122339289320871,7.467416324927299,20.0261380853785,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.546218487394958,0.005516720275685164,0.09944182406208946,7.294955273643504,19.56880731204515,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.553781512605042,0.005398532012661985,0.09766791323715239,7.124763157758553,19.11827184494564,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.561344537815126,0.005281828346458327,0.09590146630914985,6.956779653819712,18.674309703487555,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5689075630252101,0.005166565974698268,0.09414228210600298,6.790942500456446,18.236685432555692,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5764705882352942,0.005052712961723156,0.09239024031412675,6.627214123733065,17.80528689338629,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5840336134453782,0.004940244964677124,0.09064527338291503,6.465573238392209,17.380083372209356,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5915966386554622,0.004829125561537073,0.0889072163262464,6.305969259756386,16.960891461400053,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.5991596638655462,0.004719320171458281,0.0871759132162356,6.148354479873274,16.547539666348356,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6067226890756302,0.004610793268023323,0.08545119555852304,5.992677664270701,16.139835258393287,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6142857142857142,0.004503508394475555,0.0837328826476236,5.838884120950679,15.73756461916171,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6218487394957983,0.004397443043297668,0.0820208991784253,5.686950473675711,15.34067467401492,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6294117647058823,0.004292578648187029,0.08031519706228203,5.536861680563334,14.949154465213768,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6369747899159663,0.004188885900427859,0.07861563958696642,5.388576662072737,14.562855318756528,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6445378151260504,0.0040863368685403354,0.0769220970517011,5.24205652469343,14.181637688352053,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6521008403361345,0.003984902801889617,0.07523442933466301,5.097259460644125,13.805344201531941,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6596638655462185,0.003884554081336719,0.07355248566383923,4.954140658295752,13.433799194836249,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6672268907563025,0.0037852738432054577,0.07187621443149646,4.81268438835544,13.06697945679327,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6747899159663865,0.0036870441310508087,0.07020555232383065,4.672871708937508,12.704843570775493,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6823529411764706,0.003589841131551454,0.0685403858805181,4.534669134382399,12.347271028681932,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6899159663865546,0.003493642076805261,0.06688060711611067,4.398044860867565,11.994148413623842,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.6974789915966386,0.0033984240105545214,0.06522610353985744,4.262965881509673,11.645353807885868,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7050420168067226,0.003304163368916866,0.06357675484006438,4.129397017514392,11.300751564748484,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7126050420168067,0.003210845544659238,0.06193251172048564,3.997323669173993,10.960316375940465,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7201680672268908,0.0031184532660207226,0.060293300631669655,3.866724375345163,10.623984399719435,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7277310924369748,0.0030269668548235057,0.05865902597888166,3.7375714051793882,10.291656042339136,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7352941176470588,0.0029363667572498958,0.05702959109135045,3.609836802774223,9.96322886445956,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7428571428571429,0.0028466382805628727,0.05540493590911033,3.4835031218334116,9.638656784653511,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7504201680672269,0.0027577648098915555,0.053784983351359006,3.3585481677225433,9.317866377592303,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7579831932773109,0.0026697288530914856,0.05216964770886651,3.234947372021402,9.000769747885185,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.7655462184873949,0.002582512880749944,0.05055884149369985,3.112675754215908,8.687275346802812,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.773109243697479,0.0024961037393652122,0.04895250912835931,2.991717297102609,8.37733989786419,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.780672268907563,0.0024104864247105084,0.04735057965693518,2.8720517999902397,8.070895945092065,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.788235294117647,0.002325645417785356,0.04575297690989432,2.753657703172259,7.76786733899375,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
AOM_P,rev1_minus,0.74,0.54,0.03,0.979,0.92,0.795798319327731,0.0022415652599864686,0.044159623949593385,2.636513360911257,7.468176330709247,0.78,0.54,0.03,0.979,0.92,0.04599595069885254,174.19838388086737,500.0,True,0.095
