series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.32100840336134456,0.06866477851419829,0.24954044348750823,-14.857104306360995,-46.32215920039421,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.32773109243697485,0.06744075143401662,0.24509242060231506,-14.594330196944757,-45.51534874247878,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.3344537815126051,0.06624017125126784,0.24072958356736296,-14.336519993767528,-44.723343155417865,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.3411764705882353,0.06506216947912392,0.23644878222613883,-14.083489089758746,-43.945603599919835,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.34789915966386553,0.0639059171485491,0.23224700680838403,-13.835062431331151,-43.18161618482297,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.3546218487394958,0.06277060827465546,0.22812132187117684,-13.591073875309862,-42.43088703083718,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.3613445378151261,0.0616555084824903,0.22406906450222158,-13.351366607705181,-41.69295677248735,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.3680672268907563,0.06055992388615811,0.22008771983475148,-13.115791799552348,-40.96738962084586,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.37478991596638656,0.0594831769217016,0.21617482376520408,-12.884207951294275,-40.25376628461962,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.38151260504201684,0.05842461826119861,0.21232801198069487,-12.6564807948909,-39.551687230222214,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.38823529411764707,0.05738363282217537,0.2085450452499588,-12.432482980850445,-38.86077386899601,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.39495798319327735,0.056359660997934054,0.20482389683283447,-12.212093800044961,-38.180673746558114,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4016806722689076,0.05535216475883205,0.20116261612470968,-11.995198035431942,-37.511048783926235,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4084033613445378,0.054360615917555914,0.19755928143933565,-11.781685639722076,-36.85157182419007,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4151260504201681,0.05338450433182511,0.19401203397564978,-11.571451554589808,-36.20192860881286,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4218487394957984,0.05242336103912195,0.1905191717262539,-11.364396176861735,-35.56182587133834,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4285714285714286,0.05147674646508303,0.18707910285424215,-11.160424514905674,-34.93098596092911,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.43529411764705883,0.05054422644443845,0.18369024945311918,-10.959445226852118,-34.30913785022541,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4420168067226891,0.04962538112498634,0.1803510835825458,-10.76137089827658,-33.69602076244594,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.44873949579831934,0.04871980969570252,0.17706014675698395,-10.566118010979842,-33.091385690897646,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4554621848739496,0.0478271403602402,0.17381609089292455,-10.373606899959068,-32.49499828116235,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.46218487394957986,0.0469470162561306,0.17061762188880858,-10.183761135621708,-31.906633366655395,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.46890756302521014,0.04607908618088094,0.16746346230893475,-9.996507225814582,-31.326071816337986,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.47563025210084037,0.04522301046463881,0.164352375438099,-9.811774634440026,-30.753102426789376,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4823529411764706,0.044378470571668265,0.1612832043450783,-9.629495945514494,-30.18752535784447,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4890756302521009,0.0435451666656213,0.1582548624991204,-9.449606567973767,-29.62915075119699,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.4957983193277311,0.04272280302454966,0.15526627520900382,-9.27204413827018,-29.077793016447803,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5025210084033613,0.04191109279742812,0.15231639892208615,-9.096748647018334,-28.533272758367385,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5092436974789916,0.04110976044602037,0.1494042312914835,-8.923662426567958,-27.99541761361121,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5159663865546219,0.04031854710159437,0.1465288330334566,-8.752730216266729,-27.464064159836866,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5226890756302521,0.03953720422785608,0.14368930269908944,-8.583898784366944,-26.939055087845205,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5294117647058824,0.038765486561717036,0.14088474835351864,-8.417116630092655,-26.420236421016206,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5361344537815127,0.038003156351991085,0.13811430478342626,-8.252334086837305,-25.907459185938617,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5428571428571429,0.03724998777295675,0.13537715141506568,-8.089503431900074,-25.40058119018571,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5495798319327732,0.03650576765811562,0.13267251548751346,-7.928578810181374,-24.89946712851784,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5563025210084034,0.03577028548246603,0.12999963194723446,-7.769515735024295,-24.403984217417438,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5630252100840336,0.03504333649009677,0.1273577560722032,-7.612271212328012,-23.91400362212348,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5697478991596638,0.03432472307072859,0.12474616912974014,-7.456803746280146,-23.429400991031102,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5764705882352941,0.033614257719533504,0.12216419042397803,-7.303073396928034,-22.950057613524198,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5831932773109244,0.0329117602363435,0.11961116620883756,-7.151041577456002,-22.475859056667108,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.5899159663865546,0.032217052649054244,0.11708644935019295,-7.000670813908629,-22.006693014697706,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.596638655462185,0.031529962376091604,0.1145894120885445,-6.851924867874648,-21.54245072469621,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6033613445378152,0.030850323667040026,0.11211945197365003,-6.704768727200693,-21.08302743254313,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6100840336134454,0.03017797893720077,0.10967599738539936,-6.5591685838188525,-20.628322781270835,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6168067226890757,0.029512773153798223,0.10725848495965434,-6.415091616772796,-20.17823859306134,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6235294117647059,0.02885455560927546,0.10486636680502463,-6.272506026789316,-19.732679555515986,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6302521008403361,0.02820318045415251,0.10249911274277228,-6.131381012960451,-19.291553367412998,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6369747899159663,0.02755850715482801,0.10015621222995341,-5.9916867571420065,-18.854770905672474,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6436974789915967,0.026920399834211663,0.09783717179326584,-5.853394355932954,-18.42224586877178,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6504201680672269,0.026288725957719795,0.09554150980605687,-5.7164757369018675,-17.993894157798394,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6571428571428573,0.025663357289184927,0.09326876039074583,-5.580903677292913,-17.56963429851723,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6638655462184875,0.025044169063687446,0.09101847014990225,-5.44665174421412,-17.14938705532006,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6705882352941177,0.024431040300115683,0.08879019948583101,-5.313694280025524,-16.733075529503093,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6773109243697479,0.02382385368691937,0.08658352220343982,-5.182006369168857,-16.320625066737332,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6840336134453782,0.023222494989277156,0.0843980231469975,-5.05156381058627,-15.911963052983731,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6907563025210084,0.022626853512269018,0.08223330011638261,-4.9223431140315315,-15.50701908947532,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.6974789915966386,0.022036821503917395,0.08008896155535479,-4.794321426435867,-15.105724593794601,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7042016806722688,0.02145229421629861,0.07796462683369898,-4.667476520745756,-14.708012828330105,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7109243697478993,0.020873170065724762,0.07585992694815628,-4.54178677548314,-14.313818917157347,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7176470588235295,0.02029934997099204,0.07377450181950314,-4.417231183184525,-13.923079758403649,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7243697478991598,0.019730737657711304,0.07170800157461961,-4.293789334332685,-13.53573409229359,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.73109243697479,0.019167239470714383,0.06966008589860098,-4.171441347327708,-13.151722211681157,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7378151260504202,0.018608764273919262,0.06763042368641528,-4.050167836334882,-12.770985849256421,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7445378151260504,0.018055223293830934,0.06561869235396331,-3.9299499519171337,-12.39346834861025,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7512605042016807,0.017506530120050125,0.06362457790346232,-3.8107693469641584,-12.019114569027133,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7579831932773109,0.01696260055532837,0.06164777438183455,-3.692608136595236,-11.64787072014977,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7647058823529411,0.01642335262412716,0.0596879839299416,-3.575448895827364,-11.27968439542127,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7714285714285716,0.015888706404815517,0.05774491612629779,-3.459274646703056,-10.914504512246602,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7781512605042018,0.015358584017348742,0.05581828797587515,-3.3440688387623143,-10.552281264837262,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.784873949579832,0.014832909540823544,0.053907823603945484,-3.2298153346318026,-10.192966076773633,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7915966386554623,0.014311608950996183,0.05201325402610285,-3.1164983989692345,-9.836511571530352,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.7983193277310925,0.013794610068516571,0.050134316963979714,-3.0041026859768123,-9.482871538997387,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8050420168067227,0.013281842483292465,0.04827075656423221,-2.892613226275291,-9.132000892603449,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8117647058823529,0.012773237565673334,0.04642232344749242,-2.7820154285848475,-8.783855699873849,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8184873949579832,0.012268728288468778,0.04458877405231569,-2.6722950401279832,-8.438393017900827,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8252100840336134,0.011768249237192413,0.042769870688884985,-2.5634381420055194,-8.09557089399242,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8319327731092439,0.011271736418525328,0.040965380801307606,-2.4554311262729627,-7.755348261818561,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8386554621848741,0.010779127497545457,0.0391750778850401,-2.3482607301086005,-7.417685139341128,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8453781512605043,0.010290361544726507,0.037398740533108994,-2.2419139903231664,-7.082542420403435,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8521008403361345,0.00980537892117582,0.03563615200200746,-2.136378229734271,-6.74988184449127,0.04099392890930176,40.28366354189128,1000.0,True,0.195
MCR KIE (Ab initio),mc,151,0.0,0.0,0.0,0.9685689283783575,0.9210504807067427,0.8588235294117648,0.009324121530638297,0.03388710118228597,-2.0316410864152523,-6.419666120324039,0.04099392890930176,40.28366354189128,1000.0,True,0.195
